,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2081,2012-05-14,254.11,0.11,0.04,254.07,255.02,252.3,64485.0,3341503.0,955876591.0
2082,2012-05-15,252.32,-1.79,-0.7,251.97,253.08,250.24,87799.0,4285985.0,948123810.0
2083,2012-05-16,243.93,-8.39,-3.33,250.63,250.88,243.79,92632.0,4754393.0,918122903.0
2084,2012-05-17,244.48,0.55,0.23,244.15,246.21,242.52,113902.0,4931243.0,920257946.0
2085,2012-05-18,235.85,-8.63,-3.53,240.12,240.14,235.46,114552.0,4816366.0,888218653.0
2086,2012-05-21,238.62,2.77,1.17,238.61,239.41,237.02,73315.0,3550433.0,897734437.0
2087,2012-05-22,242.66,4.04,1.69,242.38,243.04,240.58,87080.0,4102723.0,912651701.0
2088,2012-05-23,239.76,-2.9,-1.2,240.7,240.71,237.93,71289.0,3333769.0,901944173.0
2089,2012-05-24,240.51,0.75,0.31,239.44,240.72,238.43,56793.0,2740998.0,904979743.0
2090,2012-05-25,241.6,1.09,0.45,241.06,242.92,240.36,58905.0,2799501.0,909808229.0
2091,2012-05-29,245.26,3.66,1.51,241.14,245.67,240.49,67501.0,3067573.0,923646445.0
2092,2012-05-30,244.68,-0.58,-0.24,244.68,244.92,242.27,71993.0,3083868.0,921002426.0
2093,2012-05-31,244.05,-0.63,-0.26,241.17,244.05,240.16,70502.0,3695349.0,919528749.0
2094,2012-06-01,242.98,-1.07,-0.44,242.45,244.03,240.97,53505.0,2845206.0,915199367.0
2095,2012-06-04,236.3,-6.68,-2.75,235.91,237.51,235.37,85763.0,4130198.0,890602961.0
2096,2012-06-05,238.79,2.49,1.05,238.54,239.47,237.36,60182.0,2766976.0,899956602.0
2097,2012-06-07,245.51,6.72,2.81,244.1,246.16,244.1,78824.0,3708366.0,923862207.0
2098,2012-06-08,243.69,-1.82,-0.74,246.34,246.39,243.3,55108.0,2663529.0,917614000.0
2099,2012-06-11,248.3,4.61,1.89,247.3,248.55,247.12,71406.0,3545633.0,934512073.0
2100,2012-06-12,246.43,-1.87,-0.75,244.62,246.99,244.55,55954.0,2666918.0,927829039.0
2101,2012-06-13,247.08,0.65,0.26,248.14,248.14,245.64,55172.0,2749568.0,930197162.0
2102,2012-06-14,248.62,1.54,0.62,246.7,248.62,246.43,78574.0,3957191.0,936695383.0
2103,2012-06-15,246.57,-2.05,-0.82,248.52,248.54,245.09,86491.0,3905093.0,938095499.0
2104,2012-06-18,251.37,4.8,1.95,251.43,252.69,250.57,77067.0,3662418.0,956020053.0
2105,2012-06-19,251.31,-0.06,-0.02,250.5,251.7,250.0,53489.0,2782546.0,956149116.0
2106,2012-06-20,252.92,1.61,0.64,253.59,253.59,251.71,65356.0,2961997.0,962466369.0
2107,2012-06-21,250.46,-2.46,-0.97,251.59,252.31,249.22,60711.0,3101312.0,953932377.0
2108,2012-06-22,244.15,-6.31,-2.52,246.57,246.92,243.74,67328.0,3721652.0,930869406.0
2109,2012-06-25,240.75,-3.4,-1.39,243.37,243.37,239.19,61377.0,3559753.0,919002590.0
2110,2012-06-26,239.68,-1.07,-0.44,239.81,241.0,239.18,55097.0,3021519.0,914577661.0
2111,2012-06-27,239.85,0.17,0.07,239.31,240.39,236.6,62422.0,3606524.0,914498703.0
2112,2012-06-28,239.98,0.13,0.05,241.07,241.24,238.09,50744.0,2529533.0,915300087.0
2113,2012-06-29,244.9,4.92,2.05,238.46,244.9,237.42,74222.0,3644418.0,933575468.0
2114,2012-07-02,244.46,-0.44,-0.18,246.35,246.63,244.42,64207.0,3009075.0,932375801.0
2115,2012-07-03,246.8,2.34,0.96,245.47,247.24,245.37,79930.0,4115224.0,940966724.0
2116,2012-07-04,247.76,0.96,0.39,247.88,248.83,247.32,69946.0,3805206.0,944511832.0
2117,2012-07-05,247.67,-0.09,-0.04,247.01,248.01,246.49,65162.0,2905676.0,945006376.0
2118,2012-07-06,245.07,-2.6,-1.05,247.93,248.36,243.91,57041.0,2946612.0,935364748.0
2119,2012-07-09,241.73,-3.34,-1.36,242.36,242.92,241.26,52018.0,2749497.0,923275156.0
2120,2012-07-10,240.88,-0.85,-0.35,242.81,243.14,240.01,56647.0,2702431.0,919868612.0
2121,2012-07-11,240.34,-0.54,-0.22,240.37,240.69,238.66,54513.0,2725442.0,918218995.0
2122,2012-07-12,234.66,-5.68,-2.36,240.49,241.06,234.66,76190.0,3715168.0,896692585.0
2123,2012-07-13,238.77,4.11,1.75,235.49,239.98,233.58,77879.0,4022384.0,911753202.0
2124,2012-07-16,239.39,0.62,0.26,239.81,240.11,237.92,53361.0,2700098.0,914189562.0
2125,2012-07-17,240.19,0.8,0.33,238.07,242.21,237.15,68345.0,4061014.0,916823594.0
2126,2012-07-18,236.42,-3.77,-1.57,240.11,241.1,235.61,81574.0,3612390.0,902632968.0
2127,2012-07-19,240.44,4.02,1.7,240.09,241.53,239.41,78779.0,3899359.0,917515233.0
2128,2012-07-20,240.35,-0.09,-0.04,240.59,241.49,239.8,69456.0,2934703.0,917322584.0
2129,2012-07-23,235.75,-4.6,-1.91,236.89,236.91,234.36,63948.0,2756099.0,899927459.0
2130,2012-07-24,236.65,0.9,0.38,235.19,237.04,234.77,69332.0,3323208.0,902677420.0
2131,2012-07-25,233.49,-3.16,-1.34,231.9,235.78,231.68,69158.0,3001657.0,890915817.0
2132,2012-07-26,235.33,1.84,0.79,234.75,236.02,233.04,67562.0,3131729.0,897882151.0
2133,2012-07-27,242.23,6.9,2.93,239.64,242.23,238.72,72051.0,3920785.0,923064027.0
2134,2012-07-30,244.58,2.35,0.97,244.8,245.35,244.08,63837.0,3295613.0,930988965.0
2135,2012-07-31,250.08,5.5,2.25,244.83,252.53,244.39,101309.0,4964884.0,951598731.0
2136,2012-08-01,249.6,-0.48,-0.19,248.42,250.83,247.95,84480.0,3211898.0,950237421.0
2137,2012-08-02,247.9,-1.7,-0.68,250.15,250.43,247.23,81365.0,2928662.0,944815383.0
2138,2012-08-03,244.81,-3.09,-1.25,244.57,247.13,244.17,72681.0,3159177.0,933508066.0
2139,2012-08-06,250.36,5.55,2.27,249.92,251.74,249.67,79216.0,3673947.0,953605262.0
2140,2012-08-07,250.39,0.03,0.01,250.04,251.14,249.66,75164.0,2950086.0,953745401.0
2141,2012-08-08,252.84,2.45,0.98,251.8,255.13,251.74,119792.0,4796012.0,962573413.0
2142,2012-08-09,258.08,5.24,2.07,253.34,259.11,253.34,124579.0,5682080.0,982768661.0
2143,2012-08-10,258.91,0.83,0.32,257.59,259.12,257.17,74297.0,3423148.0,985806853.0
2144,2012-08-13,256.65,-2.26,-0.87,258.71,258.76,256.63,53300.0,2536177.0,977845127.0
2145,2012-08-14,260.11,3.46,1.35,258.14,260.3,257.62,79678.0,3440778.0,990877473.0
2146,2012-08-16,260.08,-0.03,-0.01,260.03,260.56,258.59,78941.0,3275593.0,991137282.0
2147,2012-08-17,258.2,-1.88,-0.72,260.92,261.08,257.6,76695.0,4020536.0,985031142.0
2148,2012-08-20,258.03,-0.17,-0.07,257.65,258.57,256.64,60972.0,3086855.0,984407152.0
2149,2012-08-21,257.5,-0.53,-0.21,259.19,260.2,257.43,66818.0,2963013.0,982442799.0
2150,2012-08-22,256.21,-1.29,-0.5,256.9,258.07,253.79,70274.0,3203549.0,977928571.0
2151,2012-08-23,257.28,1.07,0.42,256.06,257.32,254.6,67348.0,3223621.0,981665398.0
2152,2012-08-24,253.73,-3.55,-1.38,254.12,254.92,252.95,73622.0,3197348.0,968877666.0
2153,2012-08-27,252.77,-0.96,-0.38,251.65,253.95,251.34,83956.0,4975845.0,967600778.0
2154,2012-08-28,252.57,-0.2,-0.08,253.46,254.12,251.83,66760.0,3246071.0,966223199.0
2155,2012-08-29,254.22,1.65,0.65,253.09,254.64,252.31,72304.0,3613107.0,972095571.0
2156,2012-08-30,250.96,-3.26,-1.28,253.29,253.39,249.65,70441.0,3535006.0,959893816.0
2157,2012-08-31,250.56,-0.4,-0.16,249.58,251.78,249.52,77430.0,3167372.0,958331962.0
2158,2012-09-03,251.23,0.67,0.27,250.97,252.65,247.36,72075.0,2842947.0,961856930.0
2159,2012-09-04,250.56,-0.67,-0.27,251.03,251.81,250.22,67615.0,2892287.0,958895675.0
2160,2012-09-05,245.75,-4.81,-1.92,248.73,248.77,245.75,74320.0,3364368.0,941140405.0
2161,2012-09-06,246.79,1.04,0.42,246.79,247.77,245.68,61614.0,2761130.0,944925463.0
2162,2012-09-07,254.02,7.23,2.93,252.16,254.02,251.79,99417.0,4630041.0,971147154.0
2163,2012-09-10,253.38,-0.64,-0.25,254.8,255.29,253.38,60203.0,2843236.0,968481083.0
2164,2012-09-11,252.73,-0.65,-0.26,252.72,253.32,251.48,54591.0,2396205.0,965757145.0
2165,2012-09-12,256.95,4.22,1.67,254.35,257.4,253.78,70225.0,3436144.0,980965697.0
2166,2012-09-13,256.87,-0.08,-0.03,256.68,257.54,255.08,78984.0,3707418.0,980687139.0
2167,2012-09-14,265.02,8.15,3.17,263.14,265.3,262.68,155886.0,6719973.0,1011427421.0
2168,2012-09-17,263.97,-1.05,-0.4,264.79,265.63,263.48,105934.0,4556461.0,1008193456.0
2169,2012-09-18,264.25,0.28,0.11,263.39,264.56,263.05,71047.0,3243817.0,1009372108.0
2170,2012-09-19,264.44,0.19,0.07,263.44,265.34,262.55,86342.0,3747993.0,1010192014.0
2171,2012-09-20,261.87,-2.57,-0.97,262.87,263.93,261.54,86265.0,3807732.0,1000415521.0
2172,2012-09-21,263.41,1.54,0.59,263.26,264.05,262.16,75209.0,3348258.0,1006719503.0
2173,2012-09-24,263.56,0.15,0.06,262.47,263.87,259.94,70725.0,3074108.0,1007335566.0
2174,2012-09-25,262.03,-1.53,-0.58,262.18,263.77,261.63,76464.0,3211932.0,1001316419.0
2175,2012-09-26,260.42,-1.61,-0.61,259.38,261.25,258.8,96422.0,3302515.0,995415275.0
2176,2012-09-27,261.62,1.2,0.46,258.99,262.06,258.91,86742.0,3497985.0,1000086384.0
2177,2012-09-28,262.49,0.87,0.33,263.22,263.3,261.48,105005.0,3782192.0,1003264413.0
2178,2012-10-02,262.48,-0.01,0.0,262.82,263.53,262.3,72508.0,2673673.0,1002902411.0
2179,2012-10-04,261.92,-0.56,-0.21,262.68,262.91,260.44,96252.0,3590263.0,995161973.0
2180,2012-10-05,262.07,0.15,0.06,263.65,264.16,261.46,80774.0,3130738.0,995817093.0
2181,2012-10-08,260.11,-1.96,-0.75,261.83,261.89,259.7,70885.0,3389923.0,988667297.0
2182,2012-10-09,259.66,-0.45,-0.17,260.1,261.65,259.65,66414.0,2699180.0,986899885.0
2183,2012-10-10,255.15,-4.51,-1.74,257.25,257.49,255.15,91615.0,3606142.0,970741067.0
2184,2012-10-11,252.84,-2.31,-0.91,253.14,255.22,250.97,67765.0,3530070.0,962211064.0
2185,2012-10-12,252.44,-0.4,-0.16,253.5,253.75,251.69,66985.0,2888846.0,961317816.0
2186,2012-10-15,251.44,-1.0,-0.4,251.6,253.14,250.77,87481.0,3269009.0,957560665.0
2187,2012-10-16,253.98,2.54,1.01,253.88,254.36,252.49,66371.0,2764960.0,966295347.0
2188,2012-10-17,256.06,2.08,0.82,255.98,257.41,255.19,77971.0,3216428.0,974018468.0
2189,2012-10-18,257.27,1.21,0.47,256.73,257.82,256.11,74109.0,3212711.0,977811480.0
2190,2012-10-19,254.79,-2.48,-0.96,256.45,257.12,254.3,57045.0,2872261.0,969500195.0
2191,2012-10-22,254.22,-0.57,-0.22,250.19,254.42,250.04,70465.0,2699025.0,967381990.0
2192,2012-10-23,251.86,-2.36,-0.93,254.41,254.43,251.86,64097.0,2903919.0,958915661.0
2193,2012-10-24,249.8,-2.06,-0.82,249.14,251.12,248.32,86820.0,4155691.0,951176696.0
2194,2012-10-25,251.72,1.92,0.77,248.68,251.72,248.37,72847.0,3599173.0,957574791.0
2195,2012-10-26,247.18,-4.54,-1.8,250.53,251.19,247.15,71435.0,3441576.0,940837692.0
2196,2012-10-29,247.66,0.48,0.19,248.65,249.13,246.69,69117.0,3126066.0,942478098.0
2197,2012-10-30,248.52,0.86,0.35,248.06,250.68,247.83,54963.0,2385301.0,945831111.0
2198,2012-10-31,250.18,1.66,0.67,250.42,251.11,249.83,57916.0,2815306.0,951942781.0
2199,2012-11-01,247.83,-2.35,-0.94,248.7,248.97,246.39,80305.0,4053717.0,944026591.0
2200,2012-11-02,251.04,3.21,1.3,250.98,251.49,250.24,75662.0,3752254.0,955440457.0
2201,2012-11-05,249.5,-1.54,-0.61,249.17,250.55,249.01,64360.0,3473220.0,948900821.0
2202,2012-11-06,252.3,2.8,1.12,249.97,252.33,249.57,66715.0,3141661.0,959713860.0
2203,2012-11-07,253.7,1.4,0.55,253.01,253.73,250.71,72042.0,3276047.0,965076139.0
2204,2012-11-08,250.13,-3.57,-1.41,250.33,251.04,249.24,74682.0,4007904.0,951698384.0
2205,2012-11-09,248.69,-1.44,-0.58,247.1,249.21,245.28,79109.0,3430221.0,946150733.0
2206,2012-11-12,248.18,-0.51,-0.21,247.87,248.58,246.91,65569.0,2556323.0,944408118.0
2207,2012-11-13,246.9,-1.28,-0.52,248.55,248.65,245.67,75630.0,2670679.0,939274933.0
2208,2012-11-14,247.8,0.9,0.36,247.17,247.81,245.81,79337.0,3412772.0,942755552.0
2209,2012-11-15,244.64,-3.16,-1.28,244.65,245.27,243.34,79078.0,2930929.0,930795543.0
2210,2012-11-16,243.45,-1.19,-0.49,243.88,244.92,242.9,75183.0,2973982.0,926460922.0
2211,2012-11-19,245.82,2.37,0.97,244.71,246.78,244.62,54023.0,2346026.0,935368843.0
2212,2012-11-20,247.72,1.9,0.77,248.42,248.55,247.11,56565.0,2749998.0,942038081.0
2213,2012-11-21,247.02,-0.7,-0.28,248.52,249.0,246.11,61791.0,2962781.0,939394550.0
2214,2012-11-22,249.51,2.49,1.01,248.5,250.09,248.25,51858.0,2740345.0,947941479.0
2215,2012-11-23,251.44,1.93,0.77,249.83,251.44,248.99,50340.0,2687905.0,954410859.0
2216,2012-11-26,250.73,-0.71,-0.28,252.26,252.31,250.45,52930.0,2461416.0,952395914.0
2217,2012-11-27,253.41,2.68,1.07,251.94,254.27,251.55,75321.0,3580892.0,962485688.0
2218,2012-11-28,251.72,-1.69,-0.67,251.99,252.26,250.88,56735.0,2924468.0,956010167.0
2219,2012-11-29,254.73,3.01,1.2,253.03,254.79,252.92,82948.0,3771903.0,967443812.0
2220,2012-11-30,254.25,-0.48,-0.19,254.45,255.95,253.79,80309.0,3642469.0,966108838.0
2221,2012-12-03,255.57,1.32,0.52,254.91,256.07,254.42,55440.0,2515795.0,970237139.0
2222,2012-12-04,254.83,-0.74,-0.29,254.5,255.3,253.72,51107.0,2194518.0,967577671.0
2223,2012-12-05,256.63,1.8,0.71,254.58,257.02,254.19,62416.0,2955642.0,974205208.0
2224,2012-12-06,257.27,0.64,0.25,256.97,257.85,256.39,71825.0,3669316.0,976338235.0
2225,2012-12-07,258.78,1.51,0.59,257.75,259.42,257.63,68622.0,3340173.0,980919134.0
2226,2012-12-10,259.03,0.25,0.1,260.06,260.75,258.79,56322.0,2836573.0,981539332.0
2227,2012-12-11,260.12,1.09,0.42,259.7,260.27,258.96,91603.0,3676918.0,985514993.0
2228,2012-12-12,261.67,1.55,0.6,261.19,261.67,260.54,97871.0,3762286.0,991224812.0
2229,2012-12-13,265.79,4.12,1.57,261.84,265.79,261.76,110716.0,5190814.0,1006249299.0
2230,2012-12-14,264.56,-1.23,-0.46,263.76,265.51,263.08,93769.0,3556405.0,1001805338.0
2231,2012-12-17,262.76,-1.8,-0.68,264.17,265.07,262.51,95349.0,3483091.0,995575955.0
2232,2012-12-18,264.23,1.47,0.56,263.76,264.23,262.27,98468.0,3734395.0,1001117815.0
2233,2012-12-20,264.78,0.55,0.21,265.36,265.98,263.72,130590.0,4669832.0,1003750599.0
2234,2012-12-21,261.89,-2.89,-1.09,265.45,265.46,261.22,101255.0,4370166.0,993965339.0
2235,2012-12-24,262.11,0.22,0.08,262.39,262.72,261.32,69269.0,2628734.0,994168808.0
2236,2012-12-26,261.97,-0.14,-0.05,263.61,264.91,261.94,70567.0,2800159.0,994298790.0
2237,2012-12-27,262.68,0.71,0.27,261.64,262.83,260.45,61699.0,2399518.0,996993295.0
2238,2012-12-28,263.92,1.24,0.47,262.27,264.83,262.25,64398.0,2643746.0,1001476017.0
2239,2013-01-02,269.16,5.24,1.99,266.24,269.51,266.1,91361.0,3662975.0,1020428591.0
2240,2013-01-03,267.52,-1.64,-0.61,270.54,270.74,267.45,149954.0,5125093.0,1015133827.0
2241,2013-01-04,266.14,-1.38,-0.52,267.23,267.46,264.74,103702.0,3936315.0,1010289799.0
2242,2013-01-07,265.97,-0.17,-0.06,266.12,266.43,263.87,76679.0,3112795.0,1009590546.0
2243,2013-01-08,263.95,-2.02,-0.76,264.81,265.87,263.95,81344.0,3124162.0,1002005569.0
2244,2013-01-09,262.9,-1.05,-0.4,264.48,265.42,262.53,83538.0,3014515.0,998406861.0
2245,2013-01-10,264.95,2.05,0.78,263.09,265.25,262.13,96078.0,3588347.0,1006570579.0
2246,2013-01-11,263.32,-1.63,-0.62,266.47,266.58,261.49,103871.0,3451745.0,1000630074.0
2247,2013-01-14,264.8,1.48,0.56,262.84,264.8,262.18,123546.0,3384666.0,1005952459.0
2248,2013-01-15,261.43,-3.37,-1.27,264.82,266.21,261.43,129604.0,3444782.0,994128872.0
2249,2013-01-16,260.49,-0.94,-0.36,262.07,263.34,259.42,109605.0,3403530.0,990672844.0
2250,2013-01-17,260.1,-0.39,-0.15,261.44,261.88,258.65,91560.0,2948030.0,989536079.0
2251,2013-01-18,261.71,1.61,0.62,262.02,262.08,260.08,98805.0,2909491.0,996055467.0
2252,2013-01-21,261.3,-0.41,-0.16,261.59,262.25,259.36,80472.0,2910292.0,994893815.0
2253,2013-01-22,262.91,1.61,0.62,261.25,263.35,260.79,97431.0,3265327.0,1000869655.0
2254,2013-01-23,261.1,-1.81,-0.69,264.04,264.83,261.1,107086.0,3290587.0,992811302.0
2255,2013-01-24,258.74,-2.36,-0.9,259.69,260.99,258.15,83484.0,3501468.0,984198565.0
2256,2013-01-25,256.06,-2.68,-1.04,258.94,259.06,254.62,79571.0,4073937.0,974487053.0
2257,2013-01-28,254.66,-1.4,-0.55,255.01,255.43,253.49,81351.0,3848111.0,970156122.0
2258,2013-01-29,257.22,2.56,1.01,255.69,257.66,255.42,79502.0,3855708.0,978933316.0
2259,2013-01-30,258.47,1.25,0.49,258.08,258.85,256.42,89959.0,3420344.0,983284159.0
2260,2013-01-31,258.07,-0.4,-0.15,257.71,258.44,256.94,89008.0,3590693.0,981907132.0
2261,2013-02-01,257.64,-0.43,-0.17,258.57,259.01,255.48,80952.0,3276889.0,979819354.0
2262,2013-02-04,256.89,-0.75,-0.29,259.28,259.35,256.77,76363.0,2816251.0,977403514.0
2263,2013-02-05,254.82,-2.07,-0.81,254.49,255.77,253.5,76725.0,3010507.0,970111427.0
2264,2013-02-06,254.31,-0.51,-0.2,255.44,255.64,254.21,71920.0,2923497.0,968654692.0
2265,2013-02-07,254.0,-0.31,-0.12,254.68,255.97,253.8,69487.0,2783708.0,966880959.0
2266,2013-02-08,257.09,3.09,1.22,253.8,257.9,253.61,74464.0,3309138.0,977210186.0
2267,2013-02-12,256.65,-0.44,-0.17,258.33,258.44,256.35,54159.0,2224802.0,974816267.0
2268,2013-02-13,260.92,4.27,1.66,257.65,260.97,257.22,72431.0,2919348.0,991488394.0
2269,2013-02-14,261.44,0.52,0.2,261.14,262.52,260.41,66977.0,2703395.0,993434522.0
2270,2013-02-15,261.61,0.17,0.07,261.58,261.85,260.79,88344.0,3064624.0,994084584.0
2271,2013-02-18,261.63,0.02,0.01,261.3,262.29,260.49,56463.0,2123179.0,994371334.0
2272,2013-02-19,262.16,0.53,0.2,261.64,262.89,261.28,58775.0,2097062.0,996527148.0
2273,2013-02-20,268.07,5.91,2.25,263.79,268.07,263.51,96248.0,4017158.0,1017806327.0
2274,2013-02-21,266.85,-1.22,-0.46,266.64,267.73,266.1,80757.0,3165912.0,1013172023.0
2275,2013-02-22,267.15,0.3,0.11,265.63,268.89,265.56,86921.0,3158852.0,1014996489.0
2276,2013-02-25,266.01,-1.14,-0.43,267.7,267.96,265.89,62739.0,2408763.0,1010428800.0
2277,2013-02-26,264.68,-1.33,-0.5,263.76,265.71,263.57,86848.0,2685229.0,1004979622.0
2278,2013-02-27,265.04,0.36,0.14,265.91,266.94,264.57,64994.0,2655178.0,1006790867.0
2279,2013-02-28,268.01,2.97,1.12,267.13,268.95,266.69,79508.0,3271652.0,1018218010.0
2280,2013-03-04,266.14,-1.87,-0.7,268.51,268.61,265.78,72089.0,3563811.0,1010676639.0
2281,2013-03-05,266.54,0.4,0.15,267.57,268.88,266.54,64854.0,2836897.0,1012074404.0
2282,2013-03-06,267.25,0.71,0.27,269.01,269.12,266.62,86655.0,3202781.0,1014332577.0
2283,2013-03-07,264.78,-2.47,-0.92,266.83,266.83,263.88,67345.0,2827793.0,1005601306.0
2284,2013-03-08,264.57,-0.21,-0.08,264.25,264.92,263.1,62069.0,2810041.0,1005775056.0
2285,2013-03-11,264.15,-0.42,-0.16,263.75,264.81,261.5,65572.0,2941246.0,1004322566.0
2286,2013-03-12,262.43,-1.72,-0.65,264.66,264.75,262.01,58268.0,2467072.0,998410045.0
2287,2013-03-13,263.33,0.9,0.34,262.69,263.38,261.67,64158.0,2637500.0,1001157955.0
2288,2013-03-14,263.37,0.04,0.02,263.41,263.41,260.08,76656.0,3204743.0,1001910433.0
2289,2013-03-15,260.84,-2.53,-0.96,264.44,264.44,260.83,85507.0,4384862.0,992430058.0
2290,2013-03-18,258.3,-2.54,-0.97,259.03,260.15,258.17,61648.0,3102466.0,983039932.0
2291,2013-03-19,259.79,1.49,0.58,259.69,261.42,258.85,98143.0,2940819.0,988161521.0
2292,2013-03-20,257.04,-2.75,-1.06,258.3,259.81,257.04,86769.0,2983224.0,977816262.0
2293,2013-03-21,255.82,-1.22,-0.47,258.34,258.9,255.82,65455.0,2835210.0,973140578.0
2294,2013-03-22,255.33,-0.49,-0.19,255.61,256.54,255.1,71332.0,2649641.0,971167327.0
2295,2013-03-25,259.58,4.25,1.66,258.18,260.18,258.06,66160.0,2736611.0,986829103.0
2296,2013-03-26,260.54,0.96,0.37,259.42,261.63,259.22,69088.0,3252296.0,990047559.0
2297,2013-03-27,261.86,1.32,0.51,261.7,262.5,259.02,63430.0,3032282.0,995435078.0
2298,2013-03-28,261.86,0.0,0.0,261.44,262.28,260.84,60922.0,2639747.0,995434247.0
2299,2013-03-29,263.39,1.53,0.58,263.88,264.74,263.31,63239.0,2690896.0,1001354818.0
2300,2013-04-01,262.27,-1.12,-0.43,264.16,264.19,262.03,53065.0,1870906.0,997029039.0
2301,2013-04-02,260.79,-1.48,-0.56,262.37,263.16,259.06,109188.0,3463157.0,991535609.0
2302,2013-04-03,260.36,-0.43,-0.16,261.32,261.65,258.88,107593.0,3419955.0,989762631.0
2303,2013-04-04,257.05,-3.31,-1.27,257.57,257.94,254.63,92191.0,3658373.0,977071750.0
2304,2013-04-05,252.77,-4.28,-1.67,255.4,256.16,251.35,84369.0,3953857.0,960598546.0
2305,2013-04-08,252.39,-0.38,-0.15,252.85,253.92,251.84,75741.0,3036593.0,957254203.0
2306,2013-04-09,252.53,0.14,0.06,252.44,254.52,250.14,81651.0,2959901.0,958039389.0
2307,2013-04-10,254.34,1.81,0.72,254.4,255.14,252.94,88086.0,3398918.0,965128230.0
2308,2013-04-11,256.18,1.84,0.72,255.4,256.18,253.04,88424.0,3916664.0,972353078.0
2309,2013-04-12,252.0,-4.18,-1.63,256.81,257.12,251.34,90867.0,3940171.0,956893070.0
2310,2013-04-15,251.51,-0.49,-0.19,250.7,252.6,249.6,85935.0,3423981.0,954512399.0
2311,2013-04-16,251.78,0.27,0.11,248.69,252.61,248.37,102488.0,4470234.0,955514677.0
2312,2013-04-17,251.51,-0.27,-0.11,253.46,253.61,249.63,104163.0,4181464.0,955569911.0
2313,2013-04-18,247.85,-3.66,-1.46,250.55,250.93,247.82,77142.0,3297578.0,942476829.0
2314,2013-04-19,248.77,0.92,0.37,247.64,249.41,246.11,67332.0,3514255.0,946440010.0
2315,2013-04-22,251.46,2.69,1.08,248.35,251.46,247.89,59871.0,2828535.0,956204067.0
2316,2013-04-23,250.01,-1.45,-0.58,251.12,251.16,248.64,58450.0,2733258.0,951211858.0
2317,2013-04-24,252.0,1.99,0.8,251.74,252.65,250.03,89097.0,3402503.0,958088444.0
2318,2013-04-25,254.49,2.49,0.99,252.2,254.49,251.97,92724.0,3625556.0,967502152.0
2319,2013-04-26,253.04,-1.45,-0.57,254.11,254.42,252.79,78717.0,3111019.0,964568553.0
2320,2013-04-29,252.25,-0.79,-0.31,253.63,253.67,251.55,63971.0,2747402.0,962117792.0
2321,2013-04-30,255.72,3.47,1.38,253.17,256.36,253.13,91719.0,3804607.0,974761896.0
2322,2013-05-02,254.92,-0.8,-0.31,255.49,256.32,254.52,81029.0,3254834.0,971677613.0
2323,2013-05-03,256.02,1.1,0.43,256.4,256.47,254.5,79861.0,3224018.0,975689532.0
2324,2013-05-06,255.2,-0.82,-0.32,257.63,258.56,254.96,74482.0,3088012.0,973008460.0
2325,2013-05-07,253.84,-1.36,-0.53,255.22,255.41,253.61,63806.0,2688267.0,968467208.0
2326,2013-05-08,254.02,0.18,0.07,254.86,255.27,253.47,71738.0,3098121.0,968994540.0
2327,2013-05-09,257.53,3.51,1.38,255.0,257.99,254.77,94754.0,4130049.0,981517104.0
2328,2013-05-10,252.72,-4.81,-1.87,256.94,256.96,252.72,77900.0,3422463.0,962660002.0
2329,2013-05-13,253.29,0.57,0.23,251.46,253.29,251.19,50981.0,2313827.0,964843486.0
2330,2013-05-14,256.29,3.0,1.18,254.09,256.67,253.98,84231.0,3171824.0,976399995.0
2331,2013-05-15,256.6,0.31,0.12,256.56,256.74,255.49,65481.0,2938774.0,977380747.0
2332,2013-05-16,258.99,2.39,0.93,257.94,259.81,257.94,93760.0,3870077.0,985978264.0
2333,2013-05-20,258.6,-0.39,-0.15,259.51,259.9,258.6,83861.0,3339267.0,983654935.0
2334,2013-05-21,258.18,-0.42,-0.16,260.31,260.48,257.59,76263.0,2855708.0,982167270.0
2335,2013-05-22,260.19,2.01,0.78,259.7,260.89,259.19,80622.0,3472067.0,989095198.0
2336,2013-05-23,256.66,-3.53,-1.36,258.96,259.78,256.66,80113.0,3705632.0,976034801.0
2337,2013-05-24,257.32,0.66,0.26,258.13,258.28,255.73,63869.0,2863532.0,978152771.0
2338,2013-05-27,258.19,0.87,0.34,257.41,258.82,256.99,51964.0,2202709.0,981413673.0
2339,2013-05-28,258.59,0.4,0.15,258.63,259.53,257.97,65646.0,2987357.0,983247954.0
2340,2013-05-29,260.92,2.33,0.9,259.64,262.16,259.58,99142.0,3793746.0,991067643.0
2341,2013-05-30,261.21,0.29,0.11,260.7,262.1,260.41,100363.0,4037673.0,991230656.0
2342,2013-05-31,261.47,0.26,0.1,262.46,263.34,261.41,98228.0,4271644.0,992458486.0
2343,2013-06-03,260.29,-1.18,-0.45,260.48,262.03,260.13,79708.0,2851570.0,987292247.0
2344,2013-06-04,260.54,0.25,0.1,261.45,261.69,259.15,77535.0,3072505.0,988384939.0
2345,2013-06-05,256.51,-4.03,-1.55,260.57,260.7,256.51,92667.0,3607428.0,973298024.0
2346,2013-06-07,251.2,-5.31,-2.07,255.51,255.7,251.14,80458.0,4554797.0,954557167.0
2347,2013-06-10,252.2,1.0,0.4,251.49,252.48,251.02,62724.0,3001206.0,958329529.0
