,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
11512,MBS 2012-28,2012-09-27,2016-02,2.11,3.16,75.558,84.5,95.64,1153.0,1916.66,2.99,62.06,35.19,2.11
11513,MBS 2012-29,2012-10-11,2016-02,3.47,3.11,75.558,84.5,95.64,1153.0,1916.66,2.99,52.66,40.11,3.47
11514,MBS 2012-30,2012-10-18,2016-02,4.03,3.11,75.558,84.5,95.64,1153.0,1916.66,2.99,53.54,37.9,4.03
11515,MBS 2012-31,2012-10-25,2016-02,2.85,3.16,75.558,84.5,95.64,1153.0,1916.66,2.99,62.05,33.05,2.85
11516,MBS 2012-32,2012-11-01,2016-02,3.75,3.12,75.558,84.5,95.64,1153.0,1916.66,2.99,52.9,41.18,3.75
11517,MBS 2012-33,2012-11-08,2016-02,4.1,3.11,75.558,84.5,95.64,1153.0,1916.66,2.99,54.23,35.22,4.1
11518,MBS 2012-34,2012-11-15,2016-02,3.01,3.08,75.558,84.5,95.64,1153.0,1916.66,2.99,61.99,32.2,3.01
11519,MBS 2012-35,2012-11-22,2016-02,3.74,3.11,75.558,84.5,95.64,1153.0,1916.66,2.99,53.28,37.46,3.74
11520,MBS 2012-36,2012-11-26,2016-02,1.87,0,75.558,84.5,95.64,1153.0,1916.66,2.99,57.87,31.05,1.87
11521,MBS 2012-37,2012-11-28,2016-02,2.41,0,75.558,84.5,95.64,1153.0,1916.66,2.99,59.48,36.66,2.61
11522,MBS 2012-37,2012-11-28,2016-02,2.41,0,75.558,84.5,95.64,1153.0,1916.66,2.99,58.5,30.89,2.41
11523,MBS 2012-38,2012-11-28,2016-02,2.61,0,75.558,84.5,95.64,1153.0,1916.66,2.99,59.48,36.66,2.61
11524,MBS 2012-38,2012-11-28,2016-02,2.61,0,75.558,84.5,95.64,1153.0,1916.66,2.99,58.5,30.89,2.41
11525,MBS 2012-39,2012-11-29,2016-02,2.78,3.2,75.558,84.5,95.64,1153.0,1916.66,2.99,54.15,34.34,2.78
11526,MBS 2012-40,2012-11-27,2016-02,3.41,3.16,75.558,84.5,95.64,1153.0,1916.66,2.99,52.13,31.97,3.41
11527,MBS 2012-41,2012-12-13,2016-02,2.78,3.24,75.558,84.5,95.64,1153.0,1916.66,2.99,53.6,37.44,2.78
11528,MBS 2013-01,2013-01-10,2016-02,3.01,3.15,75.558,84.5,95.64,1153.0,1916.66,2.99,61.66,31.82,3.01
11529,MBS 2013-02,2013-01-17,2016-02,3.25,3.08,75.558,84.5,95.64,1153.0,1916.66,2.99,62.42,32.06,3.25
11530,MBS 2013-03,2013-01-24,2016-02,4.69,3.09,75.558,84.5,95.64,1153.0,1916.66,2.99,54.15,37.77,4.69
11531,MBS 2013-04,2013-01-31,2016-02,2.96,3.08,75.558,84.5,95.64,1153.0,1916.66,2.99,60.32,31.39,2.96
11532,MBS 2013-05,2013-02-07,2016-02,3.84,3.16,75.558,84.5,95.64,1153.0,1916.66,2.99,54.42,37.95,3.84
11533,MBS 2013-06,2013-02-15,2016-02,2.45,3.12,75.558,84.5,95.64,1153.0,1916.66,2.99,60.6,31.89,2.45
11534,MBS 2013-07,2013-02-21,2016-02,5.66,3.12,75.558,84.5,95.64,1153.0,1916.66,2.99,53.6,36.51,5.66
11535,MBS 2013-08,2013-02-28,2016-02,4.03,3.07,75.558,84.5,95.64,1153.0,1916.66,2.99,53.86,31.48,4.03
11536,MBS 2013-09,2013-03-14,2016-02,5.94,3.03,75.558,84.5,95.64,1153.0,1916.66,2.99,54.28,32.24,5.94
11537,MBS 2013-10,2013-03-20,2016-02,2.63,0,75.558,84.5,95.64,1153.0,1916.66,2.99,56.7,41.54,4.03
11538,MBS 2013-10,2013-03-20,2016-02,2.63,0,75.558,84.5,95.64,1153.0,1916.66,2.99,58.38,31.29,2.63
11539,MBS 2013-11,2013-03-20,2016-02,4.03,0,75.558,84.5,95.64,1153.0,1916.66,2.99,56.7,41.54,4.03
11540,MBS 2013-11,2013-03-20,2016-02,4.03,0,75.558,84.5,95.64,1153.0,1916.66,2.99,58.38,31.29,2.63
11541,MBS 2013-12,2013-03-22,2016-02,2.85,0,75.558,84.5,95.64,1153.0,1916.66,2.99,59.97,41.41,2.85
11542,MBS 2013-13,2013-04-05,2016-02,3.5,0,75.558,84.5,95.64,1153.0,1916.66,2.99,58.72,31.47,3.5
11543,MBS 2013-14,2013-04-04,2016-02,3.91,2.88,75.558,84.5,95.64,1153.0,1916.66,2.99,60.14,31.44,3.91
11544,MBS 2013-15,2013-04-11,2016-02,4.16,2.89,75.558,84.5,95.64,1153.0,1916.66,2.99,54.73,31.51,4.16
11545,MBS 2013-16,2013-04-18,2016-02,3.89,3.01,75.558,84.5,95.64,1153.0,1916.66,2.99,59.78,31.54,3.89
11546,MBS 2013-17,2013-04-25,2016-02,3.42,2.97,75.558,84.5,95.64,1153.0,1916.66,2.99,61.13,30.16,3.42
11547,MBS 2013-18,2013-05-09,2016-02,2.72,2.92,75.558,84.5,95.64,1153.0,1916.66,2.99,60.18,29.51,2.72
11548,MBS 2013-19,2013-05-16,2016-02,3.86,2.97,75.558,84.5,95.64,1153.0,1916.66,2.99,54.86,32.07,3.86
11549,MBS 2013-20,2013-05-30,2016-02,2.85,3,75.558,84.5,95.64,1153.0,1916.66,2.99,63.03,30.54,2.85
11550,MBS 2013-21,2013-06-13,2016-02,2.07,3.21,75.558,84.5,95.64,1153.0,1916.66,2.99,60.78,29.73,2.07
11551,MBS 2013-22,2013-06-20,2016-02,3.79,3.24,75.558,84.5,95.64,1153.0,1916.66,2.99,61.77,30.53,3.79
11552,MBS 2013-23,2013-07-23,2016-02,2.47,3.51,75.558,84.5,95.64,1153.0,1916.66,2.99,56.74,33.81,2.47
11553,MBS 2013-24,2013-07-04,2016-02,0.38,0,75.558,84.5,95.64,1153.0,1916.66,2.99,57.01,31.82,0.38
11554,MBS 2013-25,2013-07-11,2016-02,2.21,3.59,75.558,84.5,95.64,1153.0,1916.66,2.99,61.76,30.28,2.21
11555,MBS 2013-26,2013-07-18,2016-02,2.29,3.48,75.558,84.5,95.64,1153.0,1916.66,2.99,55.86,30.12,2.29
11556,MBS 2013-27,2013-07-29,2016-02,2.92,3.52,75.558,84.5,95.64,1153.0,1916.66,2.99,61.53,30.51,2.92
11557,MBS 2013-28,2013-08-08,2016-02,2.39,3.51,75.558,84.5,95.64,1153.0,1916.66,2.99,62.22,29.22,2.39
11558,MBS 2013-29,2013-08-16,2016-02,3.38,3.52,75.558,84.5,95.64,1153.0,1916.66,2.99,54.32,29.75,3.38
11559,MBS 2013-30,2013-08-22,2016-02,2.37,3.59,75.558,84.5,95.64,1153.0,1916.66,2.99,61.44,29.46,2.37
11560,MBS 2013-31,2013-09-12,2016-02,2.14,3.57,75.558,84.5,95.64,1153.0,1916.66,2.99,60.96,30.46,2.14
11561,MBS 2013-32,2013-09-27,2016-02,3.14,3.41,75.558,84.5,95.64,1153.0,1916.66,2.99,54.51,30.12,3.14
11562,MBS 2013-33,2013-09-25,2016-02,0.85,0,75.558,84.5,95.64,1153.0,1916.66,2.99,55.8,32.02,0.85
11563,MBS 2013-34,2013-10-10,2016-02,2.18,3.42,75.558,84.5,95.64,1153.0,1916.66,2.99,61.01,29.76,2.18
11564,MBS 2013-35,2013-10-17,2016-02,2.43,3.52,75.558,84.5,95.64,1153.0,1916.66,2.99,60.71,29.71,2.43
11565,MBS 2013-36,2013-11-14,2016-02,3.18,3.55,75.558,84.5,95.64,1153.0,1916.66,2.99,60.95,30.22,3.18
11566,MBS 2013-38,2013-11-26,2016-02,1.42,0,75.558,84.5,95.64,1153.0,1916.66,2.99,57.6,24.63,1.42
11567,MBS 2013-40,2013-11-28,2016-02,2.38,3.62,75.558,84.5,95.64,1153.0,1916.66,2.99,65.93,32.57,2.38
11568,MBS 2014-01,2014-01-09,2016-02,1.89,3.6,75.558,84.5,95.64,1153.0,1916.66,2.99,63.6,29.71,1.89
11569,MBS 2014-02,2014-01-16,2016-02,2.83,3.63,75.558,84.5,95.64,1153.0,1916.66,2.99,55.77,30.76,2.83
11570,MBS 2014-03,2014-01-23,2016-02,2.73,3.55,75.558,84.5,95.64,1153.0,1916.66,2.99,62.08,30.22,2.73
11571,MBS 2014-04,2014-01-24,2016-02,5.0,0,75.558,84.5,95.64,1153.0,1916.66,2.99,57.55,29.72,5.0
11572,MBS 2014-05,2014-02-13,2016-02,3.12,3.46,75.558,84.5,95.64,1153.0,1916.66,2.99,63.17,30.0,3.12
11573,MBS 2014-06,2014-03-06,2016-02,4.02,3.45,75.558,84.5,95.64,1153.0,1916.66,2.99,61.19,31.37,4.02
11574,MBS 2014-07,2014-03-21,2016-02,2.66,0,75.558,84.5,95.64,1153.0,1916.66,2.99,59.07,29.24,2.66
11575,MBS 2014-08,2014-03-20,2016-02,3.95,3.48,75.558,84.5,95.64,1153.0,1916.66,2.99,57.63,30.4,3.95
11576,MBS 2014-09,2014-04-24,2016-02,3.67,3.45,75.558,84.5,95.64,1153.0,1916.66,2.99,61.1,30.33,3.67
11577,MBS 2014-10,2014-05-22,2016-02,2.87,3.29,75.558,84.5,95.64,1153.0,1916.66,2.99,58.74,32.62,2.87
11578,MBS 2014-11,2014-06-26,2016-02,2.53,3.11,75.558,84.5,95.64,1153.0,1916.66,2.99,60.53,31.53,2.53
11579,MBS 2014-12,2014-07-24,2016-02,2.07,2.91,75.558,84.5,95.64,1153.0,1916.66,2.99,61.55,29.09,2.07
11580,MBS 2014-13,2014-08-28,2016-02,1.32,2.99,75.558,84.5,95.64,1153.0,1916.66,2.99,60.73,29.15,1.32
11581,MBS 2014-14,2014-08-29,2016-02,3.75,0,75.558,84.5,95.64,1153.0,1916.66,2.99,60.35,33.59,3.75
11582,MBS 2014-15,2014-09-18,2016-02,1.31,2.82,75.558,84.5,95.64,1153.0,1916.66,2.99,61.86,31.05,1.31
11583,MBS 2014-16,2014-10-02,2016-02,1.55,2.68,75.558,84.5,95.64,1153.0,1916.66,2.99,62.94,30.7,1.55
11584,MBS 2014-17,2014-10-16,2016-02,1.68,2.6,75.558,84.5,95.64,1153.0,1916.66,2.99,62.41,35.77,1.68
11585,MBS 2014-18,2014-11-06,2016-02,1.28,2.41,75.558,84.5,95.64,1153.0,1916.66,2.99,62.27,33.56,1.28
11586,MBS 2014-19,2014-11-20,2016-02,1.25,2.51,75.558,84.5,95.64,1153.0,1916.66,2.99,62.71,33.52,1.25
11587,MBS 2014-20,2014-12-04,2016-02,1.34,2.37,75.558,84.5,95.64,1153.0,1916.66,2.99,61.61,33.03,1.34
11588,MBS 2014-21,2014-12-18,2016-02,1.74,2.52,75.558,84.5,95.64,1153.0,1916.66,2.99,62.28,33.1,1.74
11589,MBS 2014-22,2014-12-19,2016-02,2.14,0,75.558,84.5,95.64,1153.0,1916.66,2.99,67.0,37.79,2.14
11590,MBS 2015-01,2015-01-08,2016-02,1.17,2.46,75.558,84.5,95.64,1153.0,1916.66,2.99,61.77,35.3,1.17
11591,MBS 2015-02,2015-01-22,2016-02,1.45,2.29,75.558,84.5,95.64,1153.0,1916.66,2.99,61.97,33.71,1.45
11592,MBS 2015-03,2015-02-05,2016-02,1.2,2.17,75.558,84.5,95.64,1153.0,1916.66,2.99,61.98,34.76,1.2
11593,MBS 2015-04,2015-03-05,2016-02,1.29,2.25,75.558,84.5,95.64,1153.0,1916.66,2.99,61.13,33.9,1.29
11594,MBS 2015-05,2015-03-19,2016-02,1.39,2.15,75.558,84.5,95.64,1153.0,1916.66,2.99,62.55,33.51,1.39
11595,MBS 2015-06,2015-04-02,2016-02,1.28,1.98,75.558,84.5,95.64,1153.0,1916.66,2.99,60.98,33.17,1.28
11596,MBS 2015-07,2015-04-16,2016-02,1.25,1.98,75.558,84.5,95.64,1153.0,1916.66,2.99,62.01,36.43,1.25
11597,MBS 2015-08,2015-04-29,2016-02,1.74,0,75.558,84.5,95.64,1153.0,1916.66,2.99,67.18,36.51,1.74
11598,MBS 2015-09,2015-05-12,2016-02,0.6,2.53,75.558,84.5,95.64,1153.0,1916.66,2.99,50.52,32.9,0.6
11599,MBS 2015-10,2015-05-26,2016-02,0.68,2.5,75.558,84.5,95.64,1153.0,1916.66,2.99,51.36,31.32,0.68
11600,MBS 2015-11,2015-06-02,2016-02,0.64,2.39,75.558,84.5,95.64,1153.0,1916.66,2.99,50.77,33.21,0.64
11601,MBS 2015-12,2015-06-09,2016-02,0.72,2.47,75.558,84.5,95.64,1153.0,1916.66,2.99,50.82,33.21,0.72
11602,MBS 2015-13,2015-06-16,2016-02,0.63,2.49,75.558,84.5,95.64,1153.0,1916.66,2.99,50.74,33.55,0.63
11603,MBS 2015-14,2015-06-23,2016-02,0.7,2.48,75.558,84.5,95.64,1153.0,1916.66,2.99,50.58,31.66,0.7
11604,MBS 2015-15,2015-06-30,2016-02,0.63,2.49,75.558,84.5,95.64,1153.0,1916.66,2.99,50.89,31.44,0.63
11605,MBS 2015-16,2015-07-07,2016-02,0.56,2.5,75.558,84.5,95.64,1153.0,1916.66,2.99,50.97,30.92,0.56
11606,MBS 2015-17,2015-07-24,2016-02,1.12,2.18,75.558,84.5,95.64,1153.0,1916.66,2.99,62.02,36.18,1.12
11607,MBS 2015-18,2015-08-07,2016-02,0.83,2.26,75.558,84.5,95.64,1153.0,1916.66,2.99,61.8,35.34,0.83
11608,MBS 2015-19,2015-08-17,2016-02,0.92,0,75.558,84.5,95.64,1153.0,1916.66,2.99,68.02,39.16,0.92
11609,MBS 2015-20,2015-08-21,2016-02,0.68,2.17,75.558,84.5,95.64,1153.0,1916.66,2.99,62.12,32.77,0.68
11610,MBS 2015-21,2015-09-04,2016-02,0.97,2.13,75.558,84.5,95.64,1153.0,1916.66,2.99,60.04,27.96,0.97
11611,MBS 2015-22,2015-09-18,2016-02,0.8,2.12,75.558,84.5,95.64,1153.0,1916.66,2.99,59.79,30.5,0.8
11612,MBS 2015-23,2015-10-12,2016-02,0.65,1.97,75.558,84.5,95.64,1153.0,1916.66,2.99,60.19,28.64,0.65
11613,MBS 2015-24,2015-10-23,2016-02,0.68,2.01,75.558,84.5,95.64,1153.0,1916.66,2.99,59.68,30.9,0.68
11614,MBS 2015-25,2015-11-06,2016-02,0.66,2.08,75.558,84.5,95.64,1153.0,1916.66,2.99,58.91,28.35,0.66
11615,MBS 2015-26,2015-11-20,2016-02,0.56,2.29,75.558,84.5,95.64,1153.0,1916.66,2.99,60.41,29.15,0.56
11616,MBS 2015-27,2015-12-04,2016-02,0.87,2.29,75.558,84.5,95.64,1153.0,1916.66,2.99,62.36,30.68,0.87
11617,MBS 2015-28,2015-12-11,2016-02,0.54,2.27,75.558,84.5,95.64,1153.0,1916.66,2.99,61.12,29.8,0.54
11618,MBS 2016-01,2016-01-08,2016-02,0.6,2.078,75.558,84.5,95.64,1153.0,1916.66,2.99,58.1,27.69,0.6
11619,MBS 2016-02,2016-01-20,2016-02,2.22,0,75.558,84.5,95.64,1153.0,1916.66,2.99,68.35,38.08,2.22
11620,MBS 2016-03,2016-01-22,2016-02,0.64,2.059,75.558,84.5,95.64,1153.0,1916.66,2.99,58.39,29.91,0.64
11621,MBS 2016-04,2016-02-04,2016-02,0.41,1.933,75.558,84.5,95.64,1153.0,1916.66,2.99,59.56,30.0,0.41
11622,MBS 2016-05,2016-02-19,2016-02,0.35,1.892,75.558,84.5,95.64,1153.0,1916.66,2.99,59.91,29.41,0.35
11623,MBS 2004-02,2004-07-28,2016-03,1.77,5,75.584,84.625,95.393,1111.0,1995.85,2.97,61.27,22.16,1.77
11624,MBS 2004-03,2004-08-18,2016-03,2.73,4.5,75.584,84.625,95.393,1111.0,1995.85,2.97,58.43,28.56,2.73
11625,MBS 2004-04,2004-09-23,2016-03,4.65,4.26,75.584,84.625,95.393,1111.0,1995.85,2.97,59.83,31.17,4.65
11626,MBS 2004-05,2004-10-28,2016-03,3.08,4.2,75.584,84.625,95.393,1111.0,1995.85,2.97,59.56,30.39,3.08
11627,MBS 2004-06,2004-11-30,2016-03,2.97,4.09,75.584,84.625,95.393,1111.0,1995.85,2.97,59.76,28.81,2.97
11628,MBS 2004-07,2004-12-28,2016-03,0.57,4.06,75.584,84.625,95.393,1111.0,1995.85,2.97,59.91,30.76,0.57
11629,MBS 2005-01,2005-02-24,2016-03,1.8,5.18,75.584,84.625,95.393,1111.0,1995.85,2.97,59.94,32.11,1.8
11630,MBS 2005-02,2005-03-23,2016-03,2.45,4.84,75.584,84.625,95.393,1111.0,1995.85,2.97,60.57,32.78,2.45
11631,MBS 2005-03,2005-04-28,2016-03,2.03,4.71,75.584,84.625,95.393,1111.0,1995.85,2.97,60.97,32.17,2.03
11632,MBS 2005-04,2005-05-25,2016-03,2.81,4.41,75.584,84.625,95.393,1111.0,1995.85,2.97,61.2,30.09,2.81
11633,MBS 2005-05,2005-06-27,2016-03,2.07,4.72,75.584,84.625,95.393,1111.0,1995.85,2.97,60.03,28.69,2.07
11634,MBS 2005-06,2005-07-27,2016-03,4.33,4.89,75.584,84.625,95.393,1111.0,1995.85,2.97,61.05,33.14,4.33
11635,MBS 2005-07,2005-08-30,2016-03,1.27,5.16,75.584,84.625,95.393,1111.0,1995.85,2.97,61.36,32.34,1.27
11636,MBS 2005-08,2005-09-29,2016-03,0.78,5.56,75.584,84.625,95.393,1111.0,1995.85,2.97,61.16,34.92,0.78
11637,MBS 2005-09,2005-11-10,2016-03,2.42,5.87,75.584,84.625,95.393,1111.0,1995.85,2.97,63.4,27.69,2.42
11638,MBS 2006-01,2006-01-26,2016-03,3.46,5.72,75.584,84.625,95.393,1111.0,1995.85,2.97,59.88,27.34,3.46
11639,MBS 2006-02,2006-03-30,2016-03,0.25,5.62,75.584,84.625,95.393,1111.0,1995.85,2.97,64.04,27.16,0.25
11640,MBS 2006-03,2006-07-14,2016-03,3.27,5.4,75.584,84.625,95.393,1111.0,1995.85,2.97,64.28,27.59,3.27
11641,MBS 2006-04,2006-09-26,2016-03,2.23,5.02,75.584,84.625,95.393,1111.0,1995.85,2.97,62.92,27.5,2.23
11642,MBS 2006-05,2006-12-15,2016-03,6.8,5.09,75.584,84.625,95.393,1111.0,1995.85,2.97,62.43,27.92,6.8
11643,MBS 2007-01,2007-02-21,2016-03,1.67,5.17,75.584,84.625,95.393,1111.0,1995.85,2.97,60.5,30.38,1.67
11644,MBS 2007-02,2007-04-24,2016-03,2.67,5.27,75.584,84.625,95.393,1111.0,1995.85,2.97,59.27,31.63,2.67
11645,MBS 2007-03,2007-07-11,2016-03,8.22,5.7,75.584,84.625,95.393,1111.0,1995.85,2.97,63.31,27.79,8.22
11646,MBS 2007-04,2007-08-23,2016-03,3.06,5.52,75.584,84.625,95.393,1111.0,1995.85,2.97,60.82,31.38,3.06
11647,MBS 2007-05,2007-09-20,2016-03,3.11,5.73,75.584,84.625,95.393,1111.0,1995.85,2.97,57.27,35.0,3.11
11648,MBS 2007-06,2007-10-25,2016-03,5.08,5.86,75.584,84.625,95.393,1111.0,1995.85,2.97,59.35,32.7,5.08
11649,MBS 2008-01,2008-02-26,2016-03,3.81,5.66,75.584,84.625,95.393,1111.0,1995.85,2.97,57.62,34.36,3.81
11650,MBS 2008-02,2008-03-07,2016-03,3.9,5.46,75.584,84.625,95.393,1111.0,1995.85,2.97,59.06,37.27,3.9
11651,MBS 2008-03,2008-03-27,2016-03,4.63,5.88,75.584,84.625,95.393,1111.0,1995.85,2.97,61.58,34.92,4.63
11652,MBS 2008-04,2008-04-15,2016-03,2.06,5.81,75.584,84.625,95.393,1111.0,1995.85,2.97,60.02,33.25,2.06
11653,MBS 2008-05,2008-05-06,2016-03,5.77,5.75,75.584,84.625,95.393,1111.0,1995.85,2.97,56.18,33.81,5.77
11654,MBS 2008-06,2008-05-27,2016-03,9.09,6.26,75.584,84.625,95.393,1111.0,1995.85,2.97,58.58,31.73,9.09
11655,MBS 2008-07,2008-06-13,2016-03,11.94,6.64,75.584,84.625,95.393,1111.0,1995.85,2.97,63.04,36.3,11.94
11656,MBS 2009-01,2009-03-20,2016-03,8.85,5.71,75.584,84.625,95.393,1111.0,1995.85,2.97,58.38,32.36,8.85
11657,MBS 2009-02,2009-03-30,2016-03,1.74,0,75.584,84.625,95.393,1111.0,1995.85,2.97,49.15,0.0,1.74
11658,MBS 2009-03,2009-04-22,2016-03,2.53,0,75.584,84.625,95.393,1111.0,1995.85,2.97,50.72,37.75,2.53
11659,MBS 2009-04,2009-04-29,2016-03,1.66,5.22,75.584,84.625,95.393,1111.0,1995.85,2.97,61.32,28.9,1.66
11660,MBS 2009-05,2009-06-30,2016-03,1.77,0,75.584,84.625,95.393,1111.0,1995.85,2.97,55.18,0.54,1.77
11661,MBS 2009-06,2009-07-07,2016-03,3.42,5.51,75.584,84.625,95.393,1111.0,1995.85,2.97,61.1,44.48,3.42
11662,MBS 2009-08,2009-09-15,2016-03,3.35,5.69,75.584,84.625,95.393,1111.0,1995.85,2.97,60.74,34.04,3.35
11663,MBS 2009-10,2009-10-16,2016-03,2.67,5.59,75.584,84.625,95.393,1111.0,1995.85,2.97,61.93,29.0,2.67
11664,MBS 2009-11,2009-11-10,2016-03,3.02,5.64,75.584,84.625,95.393,1111.0,1995.85,2.97,61.77,34.04,3.02
11665,MBS 2009-12,2009-11-20,2016-03,2.21,5.53,75.584,84.625,95.393,1111.0,1995.85,2.97,59.18,30.89,2.21
11666,MBS 2009-13,2009-12-23,2016-03,1.54,0,75.584,84.625,95.393,1111.0,1995.85,2.97,56.81,32.0,1.54
11667,MBS 2009-14,2009-12-18,2016-03,5.02,5.32,75.584,84.625,95.393,1111.0,1995.85,2.97,61.89,35.41,5.02
11668,MBS 2010-01,2010-01-28,2016-03,8.75,5.39,75.584,84.625,95.393,1111.0,1995.85,2.97,60.07,32.21,8.75
11669,MBS 2010-02,2010-02-25,2016-03,6.4,5.29,75.584,84.625,95.393,1111.0,1995.85,2.97,57.88,29.53,6.4
11670,MBS 2010-03,2010-03-30,2016-03,2.41,4.94,75.584,84.625,95.393,1111.0,1995.85,2.97,59.18,30.59,2.41
11671,MBS 2010-04,2010-04-23,2016-03,2.58,4.97,75.584,84.625,95.393,1111.0,1995.85,2.97,57.84,33.34,2.58
11672,MBS 2010-05,2010-06-17,2016-03,6.52,5.01,75.584,84.625,95.393,1111.0,1995.85,2.97,59.55,28.71,6.52
11673,MBS 2010-06,2010-06-24,2016-03,3.19,0,75.584,84.625,95.393,1111.0,1995.85,2.97,57.32,32.8,3.19
11674,MBS 2010-07,2010-07-08,2016-03,5.18,4.98,75.584,84.625,95.393,1111.0,1995.85,2.97,58.13,33.38,5.18
11675,MBS 2010-08,2010-08-26,2016-03,2.92,0,75.584,84.625,95.393,1111.0,1995.85,2.97,60.58,33.77,4.65
11676,MBS 2010-08,2010-08-26,2016-03,2.92,0,75.584,84.625,95.393,1111.0,1995.85,2.97,58.97,0.0,2.92
11677,MBS 2010-10,2010-08-26,2016-03,4.65,4.62,75.584,84.625,95.393,1111.0,1995.85,2.97,60.58,33.77,4.65
11678,MBS 2010-10,2010-08-26,2016-03,4.65,4.62,75.584,84.625,95.393,1111.0,1995.85,2.97,58.97,0.0,2.92
11679,MBS 2010-09,2010-07-30,2016-03,4.61,4.95,75.584,84.625,95.393,1111.0,1995.85,2.97,60.32,30.47,4.61
11680,MBS 2010-12,2010-09-29,2016-03,3.9,4.36,75.584,84.625,95.393,1111.0,1995.85,2.97,58.92,31.79,3.9
11681,MBS 2010-13,2010-10-28,2016-03,4.2,4.29,75.584,84.625,95.393,1111.0,1995.85,2.97,59.18,34.95,4.2
11682,MBS 2010-15,2010-11-29,2016-03,3.61,4.45,75.584,84.625,95.393,1111.0,1995.85,2.97,59.26,34.74,3.61
11683,MBS 2010-16,2010-12-23,2016-03,4.86,4.49,75.584,84.625,95.393,1111.0,1995.85,2.97,56.93,32.14,4.32
11684,MBS 2010-16,2010-12-23,2016-03,4.86,4.49,75.584,84.625,95.393,1111.0,1995.85,2.97,63.98,29.69,4.86
11685,MBS 2010-18,2010-12-23,2016-03,4.32,0,75.584,84.625,95.393,1111.0,1995.85,2.97,56.93,32.14,4.32
11686,MBS 2010-18,2010-12-23,2016-03,4.32,0,75.584,84.625,95.393,1111.0,1995.85,2.97,63.98,29.69,4.86
11687,MBS 2010-17,2010-12-07,2016-03,3.74,4.36,75.584,84.625,95.393,1111.0,1995.85,2.97,60.35,32.26,3.74
11688,MBS 2011-01,2011-01-28,2016-03,5.48,4.76,75.584,84.625,95.393,1111.0,1995.85,2.97,61.77,32.11,5.48
11689,MBS 2011-02,2011-02-17,2016-03,6.07,4.78,75.584,84.625,95.393,1111.0,1995.85,2.97,63.7,34.63,6.07
11690,MBS 2011-03,2011-03-29,2016-03,5.74,4.48,75.584,84.625,95.393,1111.0,1995.85,2.97,60.98,34.08,5.74
11691,MBS 2011-04,2011-04-13,2016-03,7.68,4.5,75.584,84.625,95.393,1111.0,1995.85,2.97,60.89,32.87,7.68
11692,MBS 2011-06,2011-04-28,2016-03,4.05,0,75.584,84.625,95.393,1111.0,1995.85,2.97,58.7,32.22,4.05
11693,MBS 2011-07,2011-05-06,2016-03,6.42,4.47,75.584,84.625,95.393,1111.0,1995.85,2.97,61.09,34.51,6.42
11694,MBS 2011-08,2011-05-30,2016-03,6.44,4.26,75.584,84.625,95.393,1111.0,1995.85,2.97,64.39,35.12,6.44
11695,MBS 2011-09,2011-06-24,2016-03,2.97,4.28,75.584,84.625,95.393,1111.0,1995.85,2.97,61.83,32.21,2.97
11696,MBS 2011-10,2011-07-19,2016-03,4.02,4.25,75.584,84.625,95.393,1111.0,1995.85,2.97,61.46,35.42,4.02
11697,MBS 2011-11,2011-07-28,2016-03,3.85,4.32,75.584,84.625,95.393,1111.0,1995.85,2.97,64.77,32.37,3.85
11698,MBS 2011-12,2011-08-30,2016-03,2.07,4.08,75.584,84.625,95.393,1111.0,1995.85,2.97,63.5,33.24,2.07
11699,MBS 2011-14,2011-09-29,2016-03,2.06,4.08,75.584,84.625,95.393,1111.0,1995.85,2.97,62.91,34.42,2.06
11700,MBS 2011-15,2011-10-28,2016-03,3.89,0,75.584,84.625,95.393,1111.0,1995.85,2.97,58.5,30.81,3.89
11701,MBS 2011-16,2011-10-25,2016-03,4.38,4.14,75.584,84.625,95.393,1111.0,1995.85,2.97,61.87,34.54,4.38
11702,MBS 2011-18,2011-11-24,2016-03,4.43,4.03,75.584,84.625,95.393,1111.0,1995.85,2.97,65.11,34.53,2.04
11703,MBS 2011-18,2011-11-24,2016-03,4.43,4.03,75.584,84.625,95.393,1111.0,1995.85,2.97,60.71,35.63,4.43
11704,MBS 2011-19,2011-11-24,2016-03,2.04,4.05,75.584,84.625,95.393,1111.0,1995.85,2.97,65.11,34.53,2.04
11705,MBS 2011-19,2011-11-24,2016-03,2.04,4.05,75.584,84.625,95.393,1111.0,1995.85,2.97,60.71,35.63,4.43
11706,MBS 2011-20,2011-12-29,2016-03,2.66,0,75.584,84.625,95.393,1111.0,1995.85,2.97,56.47,30.39,2.66
11707,MBS 2011-21,2011-12-23,2016-03,4.3,4.05,75.584,84.625,95.393,1111.0,1995.85,2.97,61.02,35.7,4.3
11708,MBS 2012-01,2012-02-02,2016-03,4.94,3.96,75.584,84.625,95.393,1111.0,1995.85,2.97,61.89,36.07,4.94
11709,MBS 2012-02,2012-02-23,2016-03,4.83,3.99,75.584,84.625,95.393,1111.0,1995.85,2.97,60.78,39.13,4.83
11710,MBS 2012-03,2012-03-13,2016-03,4.48,3.98,75.584,84.625,95.393,1111.0,1995.85,2.97,60.47,38.42,4.48
