,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
7899,MBS 2009-11,2009-11-10,2019-09,3.47,5.64,79.589,85.331,99.794,842.0,2063.05,2.51,63.62,32.49,3.47
7900,MBS 2009-11,2009-11-10,2019-10,3.33,5.64,79.664,85.378,100.041,826.0,2083.48,2.5,63.62,32.49,3.33
7901,MBS 2009-11,2009-11-10,2019-11,3.62,5.64,79.776,85.442,99.481,826.0,2087.96,2.45,63.68,32.24,3.62
7902,MBS 2009-11,2009-11-10,2019-12,0.91,5.64,80.054,85.576,99.719,817.0,2197.67,2.45,63.69,32.3,0.91
7903,MBS 2009-11,2009-11-10,2020-01,0.0,5.64,80.337,85.717,100.09,898.0,2119.01,2.51,63.72,32.3,0.0
7904,MBS 2009-11,2009-11-10,2020-02,0.0,5.64,80.634,85.869,100.16,1008.0,1987.01,2.52,63.74,32.3,0.0
7905,MBS 2009-11,2009-11-10,2020-03,0.0,5.64,81.084,86.019,99.94,1062.0,1754.64,2.48,63.78,32.3,0.0
7906,MBS 2009-11,2009-11-10,2020-04,0.0,5.64,81.27,86.086,99.5,1065.0,1947.56,2.58,63.8,32.3,0.0
7907,MBS 2009-11,2009-11-10,2020-05,0.64,5.64,81.382,86.14,99.44,1178.0,2029.6,2.52,64.12,32.47,0.64
7908,MBS 2009-11,2009-11-10,2020-06,0.0,5.64,81.776,86.374,99.71,1148.0,2108.33,2.49,64.16,32.46,0.0
7909,MBS 2009-11,2009-11-10,2020-07,3.84,5.64,82.495,86.752,99.63,1062.0,2249.37,2.45,63.98,32.52,3.84
7910,MBS 2009-11,2009-11-10,2020-08,3.55,5.64,83.137,87.207,100.19,818.0,2326.17,2.39,64.43,32.88,3.55
7911,MBS 2009-11,2009-11-10,2020-09,0.0,5.64,83.798,87.962,100.74,954.0,2327.89,2.44,64.46,32.88,0.0
7912,MBS 2009-11,2009-11-10,2020-10,4.32,5.64,84.359,88.689,100.18,979.0,2267.15,2.47,64.41,32.95,4.32
7913,MBS 2009-11,2009-11-10,2020-11,1.72,5.64,85.568,90.181,100.09,923.0,2591.34,2.56,64.48,33.26,1.72
7914,MBS 2009-11,2009-11-10,2020-12,0.96,5.64,86.735,91.176,100.33,943.0,2873.47,2.59,64.6,33.1,0.96
7915,MBS 2009-11,2009-11-10,2021-01,0.13,5.64,87.767,91.934,101.04,1149.0,2976.21,2.63,64.61,33.09,0.13
7916,MBS 2009-11,2009-11-10,2021-02,0.0,5.64,88.962,92.627,101.58,1177.0,3012.95,2.66,64.64,33.09,0.0
7917,MBS 2009-11,2009-11-10,2021-03,0.71,5.64,90.135,93.273,101.84,1129.0,3061.42,2.73,64.93,33.12,0.71
7920,MBS 2009-11,2009-11-10,2021-06,21.4568,5.64,93.169,95.202,102.05,1021.0,3296.68,2.74,62.84,34.8,21.4568
7921,MBS 2009-11,2009-11-10,2021-07,0.0,5.64,94.256,96.053,102.26,860.0,3202.32,2.81,62.88,34.81,0.0
7922,MBS 2009-11,2009-11-10,2021-08,8.445,5.64,95.666,97.04,102.75,706.0,3199.27,2.88,62.26,35.23,8.445
7923,MBS 2009-11,2009-11-10,2021-09,0.2764,5.64,97.123,97.976,103.17,711.0,3068.82,3.01,62.28,35.24,0.2764
7924,MBS 2009-11,2009-11-10,2021-10,0.2634,5.64,98.14,98.579,103.35,736.0,2970.68,3.26,62.3,35.24,0.2634
7925,MBS 2009-11,2009-11-10,2021-11,4.8939,5.64,99.224,99.301,103.87,694.0,2839.01,3.51,62.06,35.2,4.8939
7926,MBS 2009-11,2009-11-10,2021-12,0.2886,5.64,99.72,99.728,104.04,697.0,2977.65,3.63,62.11,35.14,0.2886
7927,MBS 2009-11,2009-11-10,2022-01,0.0,5.64,100.0,100.0,104.69,780.0,2663.34,3.85,62.14,35.15,0.0
7928,MBS 2009-11,2009-11-10,2022-02,0.0,5.64,100.207,100.197,105.3,800.0,2699.18,3.88,62.21,35.17,0.0
7929,MBS 2009-11,2009-11-10,2022-03,0.0,5.64,100.306,100.337,106.06,798.0,2757.65,3.84,62.25,35.19,0.0
7930,MBS 2009-11,2009-11-10,2022-04,0.0,5.64,100.517,100.543,106.85,813.0,2695.05,3.9,62.3,35.2,0.0
7931,MBS 2009-11,2009-11-10,2022-05,1.2819,5.64,100.768,100.814,107.56,830.0,2685.9,3.9,62.59,35.27,1.2819
7932,MBS 2009-11,2009-11-10,2022-06,1.0156,5.64,100.869,100.912,108.22,824.0,2332.64,4.04,62.67,35.17,1.0156
7933,MBS 2009-12,2009-11-20,2009-11,0.34,5.53,64.676,58.186,84.384,811.0,1555.6,5.87,53.31,38.09,0.34
7934,MBS 2009-12,2009-11-20,2009-12,0.42,5.53,64.768,58.336,84.682,821.0,1682.77,5.9,53.31,38.1,0.42
7935,MBS 2009-12,2009-11-20,2010-01,0.4,5.53,64.851,58.508,85.351,1087.0,1602.43,5.88,53.36,38.11,0.4
7936,MBS 2009-12,2009-11-20,2010-02,0.56,5.53,65.04,58.872,85.523,1076.0,1594.58,5.75,53.37,38.13,0.56
7937,MBS 2009-12,2009-11-20,2010-03,0.68,5.53,65.201,59.271,85.696,971.0,1692.85,5.47,53.42,38.14,0.68
7938,MBS 2009-12,2009-11-20,2010-04,0.77,5.53,65.327,59.643,86.041,914.0,1741.56,5.07,53.43,38.13,0.77
7939,MBS 2009-12,2009-11-20,2010-05,0.65,5.53,65.358,59.886,86.128,780.0,1641.25,4.78,53.46,38.15,0.65
7940,MBS 2009-12,2009-11-20,2010-06,0.92,5.53,65.365,60.123,86.041,853.0,1698.29,4.62,53.47,38.16,0.92
7941,MBS 2009-12,2009-11-20,2010-07,1.23,5.53,65.303,60.282,86.214,903.0,1759.33,4.7,53.47,38.2,1.23
7942,MBS 2009-12,2009-11-20,2010-08,0.89,5.53,65.271,60.499,86.647,817.0,1742.75,4.81,53.52,38.25,0.89
7943,MBS 2009-12,2009-11-20,2010-09,1.12,5.53,65.333,60.887,87.337,844.0,1872.81,4.8,53.58,38.3,1.12
7944,MBS 2009-12,2009-11-20,2010-10,1.74,5.53,65.469,61.397,87.337,821.0,1882.95,4.74,53.6,38.33,1.74
7945,MBS 2009-12,2009-11-20,2010-11,2.19,5.53,65.721,62.036,86.906,729.0,1904.63,4.65,53.61,38.2,2.19
7946,MBS 2009-12,2009-11-20,2010-12,1.43,5.53,65.991,62.492,87.251,835.0,2051.0,4.67,53.64,38.25,1.43
7947,MBS 2009-12,2009-11-20,2011-01,2.2,5.53,66.3,63.026,88.288,889.0,2069.73,4.8,53.73,38.21,2.2
7948,MBS 2009-12,2009-11-20,2011-02,1.81,5.53,66.83,64.046,88.892,986.0,1939.3,4.86,53.76,38.23,1.81
7949,MBS 2009-12,2009-11-20,2011-03,2.15,5.53,67.482,65.164,89.238,1014.0,2106.7,4.89,53.8,38.33,2.15
7950,MBS 2009-12,2009-11-20,2011-04,2.25,5.53,68.037,65.947,89.325,914.0,2192.36,4.88,53.84,38.34,2.25
7951,MBS 2009-12,2009-11-20,2011-05,1.96,5.53,68.511,66.492,89.497,799.0,2142.47,4.9,53.89,38.29,1.96
7952,MBS 2009-12,2009-11-20,2011-06,2.12,5.53,68.848,66.926,89.67,821.0,2100.69,4.87,53.89,38.26,2.12
7953,MBS 2009-12,2009-11-20,2011-07,2.31,5.53,69.129,67.457,90.102,822.0,2133.21,4.9,53.86,38.32,2.31
7954,MBS 2009-12,2009-11-20,2011-08,2.53,5.53,69.47,68.189,90.707,750.0,1880.11,4.97,53.89,38.46,2.53
7955,MBS 2009-12,2009-11-20,2011-09,2.65,5.53,69.848,69.135,90.62,740.0,1769.65,5.0,54.01,38.49,2.65
7956,MBS 2009-12,2009-11-20,2011-10,4.0,5.53,70.126,69.758,90.448,724.0,1909.03,5.01,54.08,38.36,4.0
7957,MBS 2009-12,2009-11-20,2011-11,2.26,5.53,70.403,70.12,90.534,716.0,1847.51,5.01,54.13,38.39,2.26
7958,MBS 2009-12,2009-11-20,2011-12,2.61,5.53,70.521,70.181,90.879,739.0,1825.74,4.95,54.17,38.36,2.61
7959,MBS 2009-12,2009-11-20,2012-01,2.47,5.53,70.631,70.355,91.242,810.0,1955.79,5.06,54.13,38.32,2.47
7960,MBS 2009-12,2009-11-20,2012-02,2.45,5.53,70.749,70.619,91.588,922.0,2030.25,5.02,54.11,38.28,2.45
7961,MBS 2009-12,2009-11-20,2012-03,2.51,5.53,70.856,70.951,91.614,895.0,2014.04,5.0,54.16,38.32,2.51
7962,MBS 2009-12,2009-11-20,2012-04,3.05,5.53,70.932,71.247,91.605,870.0,1981.99,4.94,54.18,38.33,3.05
7963,MBS 2009-12,2009-11-20,2012-05,2.38,5.53,70.967,71.376,91.769,792.0,1843.47,4.85,54.2,38.28,2.38
7964,MBS 2009-12,2009-11-20,2012-06,2.06,5.53,70.941,71.462,91.639,806.0,1854.01,4.76,54.21,38.28,2.06
7965,MBS 2009-12,2009-11-20,2012-07,3.0,5.53,70.861,71.557,91.432,777.0,1881.99,4.64,54.19,38.17,3.0
7966,MBS 2009-12,2009-11-20,2012-08,8.18,5.53,70.79,71.63,91.855,742.0,1905.12,4.41,54.03,37.94,8.18
7967,MBS 2009-12,2009-11-20,2012-09,7.73,5.53,70.683,71.868,92.512,736.0,1996.21,4.29,54.17,37.58,7.73
7968,MBS 2009-12,2009-11-20,2012-10,14.29,5.53,70.603,72.228,92.339,701.0,1912.06,4.23,54.69,37.1,14.29
7969,MBS 2009-12,2009-11-20,2012-11,13.29,5.53,70.55,72.505,92.011,699.0,1932.9,4.19,54.9,36.52,13.29
7970,MBS 2009-12,2009-11-20,2012-12,9.58,5.53,70.501,72.654,92.175,719.0,1997.05,4.16,55.17,36.05,9.58
7971,MBS 2009-12,2009-11-20,2013-01,6.94,5.53,70.462,72.82,92.728,791.0,1961.94,4.17,55.47,35.82,6.94
7972,MBS 2009-12,2009-11-20,2013-02,0.07,5.53,70.421,73.017,93.038,904.0,2026.49,4.06,55.77,35.51,0.07
7973,MBS 2009-12,2009-11-20,2013-03,8.34,5.53,70.389,73.337,92.952,854.0,2004.89,3.97,55.64,35.5,8.34
7974,MBS 2009-12,2009-11-20,2013-04,9.47,5.53,70.391,73.603,92.823,809.0,1963.95,3.86,55.51,35.51,9.47
7975,MBS 2009-12,2009-11-20,2013-05,8.67,5.53,70.381,73.741,92.823,780.0,2001.05,3.77,55.73,35.63,8.67
7976,MBS 2009-12,2009-11-20,2013-06,8.86,5.53,70.353,73.907,92.71,789.0,1863.32,3.73,55.74,35.51,8.86
7977,MBS 2009-12,2009-11-20,2013-07,10.25,5.53,70.351,74.179,92.909,813.0,1914.03,3.77,55.66,35.05,10.25
7978,MBS 2009-12,2009-11-20,2013-08,4.94,5.53,70.323,74.598,93.238,768.0,1926.36,3.8,55.76,34.94,4.94
7979,MBS 2009-12,2009-11-20,2013-09,4.22,5.53,70.36,75.2,93.419,709.0,1996.96,3.82,56.1,35.19,4.22
7980,MBS 2009-12,2009-11-20,2013-10,4.62,5.53,70.503,75.872,93.134,707.0,2030.09,3.81,56.25,35.15,4.62
7981,MBS 2009-12,2009-11-20,2013-11,4.52,5.53,70.626,76.363,93.116,684.0,2044.87,3.77,56.27,34.87,4.52
7982,MBS 2009-12,2009-11-20,2013-12,3.16,5.53,70.762,76.805,93.229,751.0,2011.34,3.74,56.4,35.05,3.16
7983,MBS 2009-12,2009-11-20,2014-01,3.15,5.53,70.842,77.123,93.73,817.0,1941.15,3.75,56.48,35.0,3.15
7984,MBS 2009-12,2009-11-20,2014-02,3.52,5.53,70.957,77.492,93.98,1036.0,1979.99,3.71,56.61,35.01,3.52
7985,MBS 2009-12,2009-11-20,2014-03,2.61,5.53,71.157,77.901,94.153,974.0,1985.61,3.69,56.93,34.88,2.61
7986,MBS 2009-12,2009-11-20,2014-04,2.69,5.53,71.304,78.175,94.214,1006.0,1961.79,3.69,56.95,34.79,2.69
7987,MBS 2009-12,2009-11-20,2014-05,1.41,5.53,71.351,78.287,94.369,928.0,1994.96,3.63,56.99,34.86,1.41
7988,MBS 2009-12,2009-11-20,2014-06,2.36,5.53,71.401,78.424,94.248,930.0,2002.21,3.58,56.99,35.06,2.36
7989,MBS 2009-12,2009-11-20,2014-07,3.79,5.53,71.466,78.564,94.386,893.0,2076.12,3.53,57.02,34.63,3.79
7990,MBS 2009-12,2009-11-20,2014-08,7.0,5.53,71.562,78.74,94.551,868.0,2068.54,3.5,57.2,34.79,7.0
7991,MBS 2009-12,2009-11-20,2014-09,6.57,5.53,71.758,79.01,94.49,826.0,2020.09,3.5,57.12,34.73,6.57
7992,MBS 2009-12,2009-11-20,2014-10,13.24,5.53,71.97,79.269,94.205,831.0,1964.43,3.38,57.28,34.9,13.24
7993,MBS 2009-12,2009-11-20,2014-11,10.06,5.53,72.116,79.488,94.015,801.0,1980.78,3.3,57.57,34.04,10.06
7994,MBS 2009-12,2009-11-20,2014-12,7.16,5.53,72.249,79.744,94.006,860.0,1915.59,3.33,57.25,34.25,7.16
7995,MBS 2009-12,2009-11-20,2015-01,7.15,5.53,72.345,79.955,94.643,903.0,1949.26,3.34,57.08,34.25,7.15
7996,MBS 2009-12,2009-11-20,2015-02,8.19,5.53,72.509,80.228,94.587,1070.0,1985.8,3.24,56.74,33.58,8.19
7997,MBS 2009-12,2009-11-20,2015-03,11.18,5.53,72.809,80.703,94.596,1016.0,2041.03,2.97,57.47,33.5,11.18
7998,MBS 2009-12,2009-11-20,2015-04,12.09,5.53,73.169,81.199,94.625,1010.0,2127.17,2.81,58.3,31.81,12.09
7999,MBS 2009-12,2009-11-20,2015-05,7.85,5.53,73.441,81.538,94.89,984.0,2114.8,3.06,58.16,31.13,7.85
8000,MBS 2009-12,2009-11-20,2015-06,12.77,5.53,73.778,81.977,94.909,1012.0,2074.2,3.01,58.29,31.09,12.77
8001,MBS 2009-12,2009-11-20,2015-07,9.16,5.53,74.092,82.395,95.08,962.0,2030.16,2.96,58.23,30.58,9.16
8002,MBS 2009-12,2009-11-20,2015-08,8.28,5.53,74.381,82.756,95.213,897.0,1941.49,2.94,59.13,30.52,8.28
8003,MBS 2009-12,2009-11-20,2015-09,10.89,5.53,74.731,83.214,94.966,836.0,1962.81,2.92,58.75,30.8,10.89
8004,MBS 2009-12,2009-11-20,2015-10,6.45,5.53,74.984,83.55,94.966,804.0,2029.47,2.9,58.44,30.53,6.45
8005,MBS 2009-12,2009-11-20,2015-11,4.04,5.53,75.304,83.964,94.786,801.0,1991.97,3.04,58.89,30.58,4.04
8006,MBS 2009-12,2009-11-20,2015-12,3.01,5.53,75.441,84.181,95.07,836.0,1961.31,3.12,58.95,30.65,3.01
8007,MBS 2009-12,2009-11-20,2016-01,0.78,5.53,75.504,84.343,95.232,913.0,1912.06,3.1,59.01,30.69,0.78
8008,MBS 2009-12,2009-11-20,2016-02,2.71,5.53,75.558,84.5,95.64,1153.0,1916.66,2.99,58.85,30.79,2.71
8009,MBS 2009-12,2009-11-20,2016-03,2.21,5.53,75.584,84.625,95.393,1111.0,1995.85,2.97,59.18,30.89,2.21
8010,MBS 2009-12,2009-11-20,2016-04,2.73,5.53,75.615,84.718,95.573,1041.0,1994.15,2.93,59.16,31.0,2.73
8011,MBS 2009-12,2009-11-20,2016-05,6.17,5.53,75.665,84.814,95.63,967.0,1983.4,2.89,59.26,31.06,6.17
8012,MBS 2009-12,2009-11-20,2016-06,4.64,5.53,75.734,84.895,95.611,972.0,1970.35,2.77,59.1,30.79,4.64
8013,MBS 2009-12,2009-11-20,2016-07,2.94,5.53,75.832,84.981,95.431,941.0,2016.19,2.66,59.03,31.08,2.94
8014,MBS 2009-12,2009-11-20,2016-08,1.73,5.53,75.927,85.061,95.677,949.0,2034.65,2.7,59.34,30.77,1.73
8015,MBS 2009-12,2009-11-20,2016-09,11.91,5.53,76.031,85.145,96.247,944.0,2043.63,2.8,58.65,30.77,11.91
8016,MBS 2009-12,2009-11-20,2016-10,2.58,5.53,76.215,85.296,96.379,886.0,2008.19,2.89,58.97,30.48,2.58
8017,MBS 2009-12,2009-11-20,2016-11,3.41,5.53,76.407,85.456,96.237,821.0,1983.48,3.04,58.94,30.8,3.41
8018,MBS 2009-12,2009-11-20,2016-12,0.73,5.53,76.463,85.514,96.342,830.0,2026.46,3.13,59.14,30.86,0.73
8019,MBS 2009-12,2009-11-20,2017-01,3.81,5.53,76.481,85.544,97.366,908.0,2067.57,3.16,59.12,30.97,3.81
8020,MBS 2009-12,2009-11-20,2017-02,6.6,5.53,76.489,85.564,97.632,1138.0,2091.64,3.19,58.49,30.87,6.6
8021,MBS 2009-12,2009-11-20,2017-03,1.71,5.53,76.509,85.583,97.565,1077.0,2160.23,3.21,58.45,31.0,1.71
8022,MBS 2009-12,2009-11-20,2017-04,10.76,5.53,76.538,85.6,97.442,1124.0,2205.44,3.21,58.28,29.26,10.76
8023,MBS 2009-12,2009-11-20,2017-05,5.83,5.53,76.578,85.623,97.546,950.0,2347.38,3.26,57.63,29.69,5.83
8024,MBS 2009-12,2009-11-20,2017-06,1.17,5.53,76.711,85.68,97.338,1009.0,2391.79,3.22,58.01,29.92,1.17
8025,MBS 2009-12,2009-11-20,2017-07,10.38,5.53,76.891,85.745,97.499,918.0,2402.71,3.28,57.14,29.78,10.38
8026,MBS 2009-12,2009-11-20,2017-08,0.0,5.53,77.074,85.796,98.058,956.0,2363.19,3.28,57.18,29.79,0.0
8027,MBS 2009-12,2009-11-20,2017-09,0.0,5.53,77.139,85.832,98.172,895.0,2394.47,3.24,57.21,29.8,0.0
8028,MBS 2009-12,2009-11-20,2017-10,0.0,5.53,77.226,85.878,98.077,852.0,2523.43,3.33,57.25,29.8,0.0
8029,MBS 2009-12,2009-11-20,2017-11,1.3,5.53,77.332,85.896,97.347,833.0,2476.37,3.39,57.21,29.76,1.3
8030,MBS 2009-12,2009-11-20,2017-12,3.79,5.53,77.411,85.906,97.698,869.0,2467.49,3.42,57.54,30.12,3.79
8031,MBS 2009-12,2009-11-20,2018-01,0.0,5.53,77.556,85.92,98.106,908.0,2566.46,3.47,57.58,30.12,0.0
8032,MBS 2009-12,2009-11-20,2018-02,0.19,5.53,77.723,85.93,98.855,1015.0,2427.36,3.46,57.68,30.17,0.19
8033,MBS 2009-12,2009-11-20,2018-03,0.26,5.53,77.917,85.922,98.751,1169.0,2445.85,3.45,57.82,30.24,0.26
8034,MBS 2009-12,2009-11-20,2018-04,6.2,5.53,78.049,85.904,98.931,1109.0,2515.38,3.47,57.57,30.64,6.2
8035,MBS 2009-12,2009-11-20,2018-05,2.04,5.53,78.127,85.857,98.979,1078.0,2423.01,3.49,58.45,31.0,2.04
8036,MBS 2009-12,2009-11-20,2018-06,0.0,5.53,78.203,85.808,98.779,988.0,2326.13,3.46,58.49,31.02,0.0
8037,MBS 2009-12,2009-11-20,2018-07,0.31,5.53,78.293,85.773,98.59,1001.0,2295.26,3.44,58.58,30.88,0.31
8038,MBS 2009-12,2009-11-20,2018-08,2.49,5.53,78.46,85.762,99.462,1094.0,2322.88,3.36,59.06,31.21,2.49
8039,MBS 2009-12,2009-11-20,2018-09,1.96,5.53,79.232,85.903,100.221,980.0,2343.07,3.29,59.33,31.43,1.96
8040,MBS 2009-12,2009-11-20,2018-10,3.54,5.53,79.677,85.989,100.041,931.0,2029.69,3.31,59.27,31.4,3.54
8041,MBS 2009-12,2009-11-20,2018-11,0.0,5.53,79.799,86.019,99.33,869.0,2096.86,3.28,59.32,31.41,0.0
8042,MBS 2009-12,2009-11-20,2018-12,1.37,5.53,79.861,86.01,98.988,899.0,2041.04,3.19,59.95,31.76,1.37
8043,MBS 2009-12,2009-11-20,2019-01,0.09,5.53,79.877,85.98,98.884,1002.0,2204.85,3.12,60.02,31.78,0.09
8044,MBS 2009-12,2009-11-20,2019-02,3.58,5.53,79.824,85.844,99.311,1099.0,2195.44,3.08,60.11,31.19,3.58
8045,MBS 2009-12,2009-11-20,2019-03,0.0,5.53,79.74,85.702,99.121,1132.0,2140.67,3.04,60.16,31.21,0.0
8046,MBS 2009-12,2009-11-20,2019-04,6.54,5.53,79.63,85.564,99.481,1186.0,2203.59,2.98,59.9,31.16,6.54
8047,MBS 2009-12,2009-11-20,2019-05,2.46,5.53,79.577,85.487,99.652,1082.0,2041.74,2.93,59.97,30.72,2.46
8048,MBS 2009-12,2009-11-20,2019-06,4.14,5.53,79.508,85.401,99.491,1071.0,2130.62,2.74,60.69,30.92,4.14
8049,MBS 2009-12,2009-11-20,2019-07,1.52,5.53,79.502,85.346,99.187,1046.0,2024.55,2.64,61.15,30.43,1.52
8050,MBS 2009-12,2009-11-20,2019-08,4.19,5.53,79.546,85.342,99.425,817.0,1967.79,2.47,60.88,30.7,4.19
8051,MBS 2009-12,2009-11-20,2019-09,1.83,5.53,79.589,85.331,99.794,842.0,2063.05,2.51,61.49,31.06,1.83
8052,MBS 2009-12,2009-11-20,2019-10,3.84,5.53,79.664,85.378,100.041,826.0,2083.48,2.5,61.25,31.84,3.84
8053,MBS 2009-12,2009-11-20,2019-11,3.67,5.53,79.776,85.442,99.481,826.0,2087.96,2.45,61.01,32.56,3.67
8054,MBS 2009-12,2009-11-20,2019-12,0.0,5.53,80.054,85.576,99.719,817.0,2197.67,2.45,61.06,32.57,0.0
8055,MBS 2009-12,2009-11-20,2020-01,0.0,5.53,80.337,85.717,100.09,898.0,2119.01,2.51,61.09,32.58,0.0
8056,MBS 2009-12,2009-11-20,2020-02,9.12,5.53,80.634,85.869,100.16,1008.0,1987.01,2.52,62.25,32.34,9.12
8057,MBS 2009-12,2009-11-20,2020-03,4.31,5.53,81.084,86.019,99.94,1062.0,1754.64,2.48,63.34,32.73,4.31
8058,MBS 2009-12,2009-11-20,2020-04,0.0,5.53,81.27,86.086,99.5,1065.0,1947.56,2.58,63.37,32.72,0.0
8059,MBS 2009-12,2009-11-20,2020-05,0.03,5.53,81.382,86.14,99.44,1178.0,2029.6,2.52,63.41,32.73,0.03
8060,MBS 2009-12,2009-11-20,2020-06,0.26,5.53,81.776,86.374,99.71,1148.0,2108.33,2.49,63.47,32.77,0.26
8061,MBS 2009-12,2009-11-20,2020-07,0.46,5.53,82.495,86.752,99.63,1062.0,2249.37,2.45,63.55,32.85,0.46
8062,MBS 2009-12,2009-11-20,2020-08,0.01,5.53,83.137,87.207,100.19,818.0,2326.17,2.39,63.58,32.85,0.01
8063,MBS 2009-12,2009-11-20,2020-09,8.06,5.53,83.798,87.962,100.74,954.0,2327.89,2.44,63.98,33.25,8.06
8064,MBS 2009-12,2009-11-20,2020-10,2.74,5.53,84.359,88.689,100.18,979.0,2267.15,2.47,64.68,33.84,2.74
8065,MBS 2009-12,2009-11-20,2020-11,7.65,5.53,85.568,90.181,100.09,923.0,2591.34,2.56,64.28,33.79,7.65
8066,MBS 2009-12,2009-11-20,2020-12,0.0,5.53,86.735,91.176,100.33,943.0,2873.47,2.59,64.31,33.78,0.0
8067,MBS 2009-12,2009-11-20,2021-01,0.0,5.53,87.767,91.934,101.04,1149.0,2976.21,2.63,64.33,33.78,0.0
8068,MBS 2009-12,2009-11-20,2021-02,0.0,5.53,88.962,92.627,101.58,1177.0,3012.95,2.66,64.36,33.81,0.0
8069,MBS 2009-12,2009-11-20,2021-03,0.0,5.53,90.135,93.273,101.84,1129.0,3061.42,2.73,64.4,33.77,0.0
8072,MBS 2009-12,2009-11-20,2021-06,0.0,5.53,93.169,95.202,102.05,1021.0,3296.68,2.74,65.09,34.52,0.0
8073,MBS 2009-12,2009-11-20,2021-07,2.1261,5.53,94.256,96.053,102.26,860.0,3202.32,2.81,65.26,33.36,2.1261
8074,MBS 2009-12,2009-11-20,2021-08,18.5342,5.53,95.666,97.04,102.75,706.0,3199.27,2.88,64.27,33.86,18.5342
8075,MBS 2009-12,2009-11-20,2021-09,0.8474,5.53,97.123,97.976,103.17,711.0,3068.82,3.01,64.35,33.92,0.8474
8076,MBS 2009-12,2009-11-20,2021-10,0.0,5.53,98.14,98.579,103.35,736.0,2970.68,3.26,64.38,33.93,0.0
8077,MBS 2009-12,2009-11-20,2021-11,54.2631,5.53,99.224,99.301,103.87,694.0,2839.01,3.51,57.77,27.69,54.2631
8078,MBS 2009-12,2009-11-20,2021-12,0.0,5.53,99.72,99.728,104.04,697.0,2977.65,3.63,57.81,27.7,0.0
8079,MBS 2009-12,2009-11-20,2022-01,4.1073,5.53,100.0,100.0,104.69,780.0,2663.34,3.85,59.29,28.43,4.1073
8080,MBS 2009-12,2009-11-20,2022-02,0.0,5.53,100.207,100.197,105.3,800.0,2699.18,3.88,59.35,28.45,0.0
8081,MBS 2009-12,2009-11-20,2022-03,0.6269,5.53,100.306,100.337,106.06,798.0,2757.65,3.84,59.59,28.55,0.6269
8082,MBS 2009-12,2009-11-20,2022-04,0.0,5.53,100.517,100.543,106.85,813.0,2695.05,3.9,59.62,28.56,0.0
8083,MBS 2009-12,2009-11-20,2022-05,0.0,5.53,100.768,100.814,107.56,830.0,2685.9,3.9,59.68,28.55,0.0
8084,MBS 2009-12,2009-11-20,2022-06,0.0,5.53,100.869,100.912,108.22,824.0,2332.64,4.04,59.72,28.57,0.0
8085,MBS 2009-14,2009-12-18,2009-12,0.93,5.32,64.768,58.336,84.682,821.0,1682.77,5.9,56.7,41.64,0.93
8086,MBS 2009-14,2009-12-18,2010-01,1.36,5.32,64.851,58.508,85.351,1087.0,1602.43,5.88,56.75,41.71,1.36
8087,MBS 2009-14,2009-12-18,2010-02,1.94,5.32,65.04,58.872,85.523,1076.0,1594.58,5.75,56.78,41.79,1.94
8088,MBS 2009-14,2009-12-18,2010-03,2.41,5.32,65.201,59.271,85.696,971.0,1692.85,5.47,56.76,41.9,2.41
8089,MBS 2009-14,2009-12-18,2010-04,3.87,5.32,65.327,59.643,86.041,914.0,1741.56,5.07,56.79,41.8,3.87
8090,MBS 2009-14,2009-12-18,2010-05,3.66,5.32,65.358,59.886,86.128,780.0,1641.25,4.78,56.95,41.72,3.66
8091,MBS 2009-14,2009-12-18,2010-06,5.07,5.32,65.365,60.123,86.041,853.0,1698.29,4.62,57.05,41.25,5.07
8092,MBS 2009-14,2009-12-18,2010-07,6.29,5.32,65.303,60.282,86.214,903.0,1759.33,4.7,57.16,41.19,6.29
8093,MBS 2009-14,2009-12-18,2010-08,4.79,5.32,65.271,60.499,86.647,817.0,1742.75,4.81,57.23,41.12,4.79
8094,MBS 2009-14,2009-12-18,2010-09,4.12,5.32,65.333,60.887,87.337,844.0,1872.81,4.8,57.28,41.05,4.12
8095,MBS 2009-14,2009-12-18,2010-10,4.84,5.32,65.469,61.397,87.337,821.0,1882.95,4.74,57.27,41.0,4.84
8096,MBS 2009-14,2009-12-18,2010-11,5.52,5.32,65.721,62.036,86.906,729.0,1904.63,4.65,57.49,40.88,5.52
8097,MBS 2009-14,2009-12-18,2010-12,4.79,5.32,65.991,62.492,87.251,835.0,2051.0,4.67,57.61,40.64,4.79
8098,MBS 2009-14,2009-12-18,2011-01,4.5,5.32,66.3,63.026,88.288,889.0,2069.73,4.8,57.66,40.7,4.5
8099,MBS 2009-14,2009-12-18,2011-02,3.88,5.32,66.83,64.046,88.892,986.0,1939.3,4.86,57.64,40.72,3.88
8100,MBS 2009-14,2009-12-18,2011-03,4.38,5.32,67.482,65.164,89.238,1014.0,2106.7,4.89,57.58,40.59,4.38
8101,MBS 2009-14,2009-12-18,2011-04,4.11,5.32,68.037,65.947,89.325,914.0,2192.36,4.88,57.65,40.62,4.11
8102,MBS 2009-14,2009-12-18,2011-05,3.72,5.32,68.511,66.492,89.497,799.0,2142.47,4.9,57.63,40.52,3.72
