발행일자,발행회차,만기전상환율,가중평균발행금리
2016-05-20,MBS 2016-11,0.5761,1.728
2016-05-20,MBS 2016-11,0.4033,1.728
2016-05-20,MBS 2016-11,0.5735,1.728
2016-05-20,MBS 2016-11,1.0229,1.728
2016-05-20,MBS 2016-11,0.5067,1.728
2016-05-20,MBS 2016-11,0.5828,1.728
2016-05-20,MBS 2016-11,1.277,1.728
2016-05-20,MBS 2016-11,0.5257,1.728
2016-05-20,MBS 2016-11,1.2386,1.728
2016-05-20,MBS 2016-11,0.7362,1.728
2016-05-20,MBS 2016-11,1.0454,1.728
2016-05-20,MBS 2016-11,0.7199,1.728
2016-05-20,MBS 2016-11,2.0194,1.728
2016-05-20,MBS 2016-11,1.24,1.728
2016-05-20,MBS 2016-11,1.95,1.728
2016-05-20,MBS 2016-11,1.24,1.728
2016-05-20,MBS 2016-11,1.33,1.728
2016-05-10,MBS 2016-10,0.5251,1.721
2016-05-10,MBS 2016-10,0.541,1.721
2016-05-10,MBS 2016-10,0.5367,1.721
2016-05-10,MBS 2016-10,0.7963,1.721
2016-05-10,MBS 2016-10,0.4086,1.721
2016-05-10,MBS 2016-10,0.5849,1.721
2016-05-10,MBS 2016-10,0.6341,1.721
2016-05-10,MBS 2016-10,0.7729,1.721
2016-05-10,MBS 2016-10,0.9616,1.721
2016-05-10,MBS 2016-10,1.09,1.721
2016-05-10,MBS 2016-10,0.6754,1.721
2016-05-10,MBS 2016-10,0.7356,1.721
2016-05-10,MBS 2016-10,0.7005,1.721
